order_id,carrier,ship_to_city,delivery_status,shipping_cost,diff_hours,customer_id,order_year,order_month,order_monthname,city,is_delayed
ORD000311,Ekart,Ahmedabad,OnTime,76.15,13.72,C18639,2024,7,July,Ahmedabad,0
ORD000312,BlueDart,Chennai,OnTime,119.42,18.66,C24615,2024,7,July,Chennai,0
ORD000313,Ekart,Hyderabad,OnTime,57.03,30.35,C17521,2024,7,July,Hyderabad,0
ORD000314,Delhivery,Bangalore,OnTime,104.79,38.5,C10614,2024,7,July,Bangalore,0
ORD000315,Delhivery,Delhi,Late_1_2d,60.55,47.9,C08891,2024,7,July,Delhi,1
ORD000316,InHouse,Mumbai,OnTime,64.41,20.86,C11942,2024,7,July,Mumbai,0
ORD000317,InHouse,Bangalore,OnTime,65.17,9.78,C09675,2024,7,July,Bangalore,0
ORD000319,InHouse,Mumbai,OnTime,74.93,25.94,C00080,2024,7,July,Mumbai,0
ORD000320,Ekart,Kolkata,Late_3_5d,121.11,90.79,C21124,2024,7,July,Kolkata,1
ORD000321,Ekart,Delhi,OnTime,57.66,26.94,C07717,2024,7,July,Delhi,0
ORD000322,InHouse,Delhi,OnTime,54.66,14.58,C07605,2024,7,July,Delhi,0
ORD000323,InHouse,Bangalore,OnTime,82.05,11.7,C13777,2024,7,July,Bangalore,0
ORD000324,InHouse,Hyderabad,OnTime,41.82,24.66,C10641,2024,7,July,Hyderabad,0
ORD000325,BlueDart,Delhi,OnTime,72.51,30.36,C00831,2024,7,July,Delhi,0
ORD000327,Ekart,Bangalore,Lost,79.07,,C10254,2024,7,July,Bangalore,1
ORD000328,BlueDart,Chandigarh,Late_1_2d,105.98,36.37,C17258,2024,7,July,Chandigarh,1
ORD000329,Delhivery,Jaipur,OnTime,102.39,70.78,C01118,2024,7,July,Jaipur,0
ORD000330,BlueDart,Delhi,OnTime,111.93,58.25,C14934,2024,7,July,Delhi,0
ORD000331,InHouse,Bangalore,OnTime,68.64,21.38,C04738,2024,7,July,Bangalore,0
ORD000332,Ekart,Delhi,OnTime,103.54,38.06,C18758,2024,7,July,Delhi,0
ORD000333,Delhivery,Chandigarh,Late_1_2d,131.25,43.28,C01428,2024,7,July,Chandigarh,1
ORD000334,BlueDart,Delhi,Late_1_2d,88.3,51.4,C23438,2024,7,July,Delhi,1
ORD000336,Delhivery,Hyderabad,Late_1_2d,100.68,46.29,C09676,2024,7,July,Hyderabad,1
ORD000337,Delhivery,Bangalore,InTransit,94.0,,C13071,2024,7,July,Bangalore,0
ORD000338,InHouse,Delhi,OnTime,53.34,17.89,C16423,2024,7,July,Delhi,0
ORD000340,Ekart,Chandigarh,Late_1_2d,84.94,57.45,C03710,2024,7,July,Chandigarh,1
ORD000341,InHouse,Mumbai,InTransit,79.92,,C20542,2024,7,July,Mumbai,0
ORD000342,Delhivery,Delhi,OnTime,110.28,22.49,C22628,2024,7,July,Delhi,0
ORD000343,Delhivery,Delhi,OnTime,59.62,30.09,C06866,2024,7,July,Delhi,0
ORD000344,Delhivery,Hyderabad,OnTime,70.8,26.86,C16339,2024,7,July,Hyderabad,0
ORD000345,BlueDart,Pune,OnTime,76.12,26.23,C23777,2024,7,July,Pune,0
ORD000346,Delhivery,Hyderabad,OnTime,118.35,27.49,C00256,2024,7,July,Hyderabad,0
ORD000347,Delhivery,Delhi,OnTime,31.95,27.9,C07811,2024,7,July,Delhi,0
ORD000348,InHouse,Mumbai,OnTime,66.26,19.2,C19977,2024,7,July,Mumbai,0
ORD000349,BlueDart,Bangalore,OnTime,134.1,16.4,C22232,2024,7,July,Bangalore,0
ORD000350,Delhivery,Lucknow,Late_3_5d,105.71,89.96,C17539,2024,7,July,Lucknow,1
ORD000351,Delhivery,Ahmedabad,OnTime,103.9,35.38,C22179,2024,7,July,Ahmedabad,0
ORD000352,Delhivery,Jaipur,Late_3_5d,99.5,94.21,C01357,2024,7,July,Jaipur,1
ORD000353,Ekart,Delhi,OnTime,41.96,29.21,C07235,2024,7,July,Delhi,0
ORD000354,Delhivery,Chennai,OnTime,61.57,16.28,C05448,2024,7,July,Chennai,0
ORD000355,Delhivery,Chennai,OnTime,71.1,31.77,C09123,2024,7,July,Chennai,0
ORD000356,Delhivery,Chennai,OnTime,58.49,15.21,C10626,2024,7,July,Chennai,0
ORD000358,InHouse,Mumbai,OnTime,59.48,19.99,C23111,2024,7,July,Mumbai,0
ORD000359,BlueDart,Chennai,OnTime,121.64,15.95,C03084,2024,7,July,Chennai,0
ORD000360,Delhivery,Delhi,OnTime,114.91,12.65,C19347,2024,7,July,Delhi,0
ORD000361,Ekart,Hyderabad,InTransit,123.28,,C22266,2024,7,July,Hyderabad,0
ORD000362,InHouse,Mumbai,OnTime,76.38,9.75,C10116,2024,7,July,Mumbai,0
ORD000363,Delhivery,Chandigarh,OnTime,59.46,25.59,C13190,2024,7,July,Chandigarh,0
ORD000364,Ekart,Pune,OnTime,111.91,32.77,C22578,2024,7,July,Pune,0
ORD000365,BlueDart,Hyderabad,OnTime,119.01,35.28,C03797,2024,7,July,Hyderabad,0
ORD000367,Delhivery,Bangalore,Late_1_2d,110.86,74.22,C01236,2024,7,July,Bangalore,1
ORD000368,Delhivery,Mumbai,Late_1_2d,99.63,43.51,C21565,2024,7,July,Mumbai,1
ORD000369,InHouse,Mumbai,OnTime,21.45,14.55,C05995,2024,7,July,Mumbai,0
ORD000370,Ekart,Chennai,InTransit,86.23,,C12211,2024,7,July,Chennai,0
ORD000371,Delhivery,Delhi,OnTime,101.64,29.61,C07159,2024,7,July,Delhi,0
ORD000373,InHouse,Bangalore,OnTime,67.47,9.93,C20459,2024,7,July,Bangalore,0
ORD000374,InHouse,Mumbai,OnTime,64.94,9.14,C16763,2024,7,July,Mumbai,0
ORD000375,Ekart,Chennai,InTransit,95.17,,C22627,2024,7,July,Chennai,0
ORD000376,InHouse,Bangalore,OnTime,77.67,33.03,C06251,2024,7,July,Bangalore,0
ORD000377,InHouse,Mumbai,OnTime,73.47,15.91,C07142,2024,7,July,Mumbai,0
ORD000378,Delhivery,Bangalore,OnTime,81.23,13.94,C19959,2024,7,July,Bangalore,0
ORD000379,Delhivery,Hyderabad,OnTime,113.83,26.64,C05862,2024,7,July,Hyderabad,0
ORD000380,Ekart,Pune,Late_1_2d,99.35,52.26,C15484,2024,7,July,Pune,1
ORD000382,Delhivery,Chennai,OnTime,96.02,25.35,C09264,2024,7,July,Chennai,0
ORD000383,Delhivery,Bangalore,Late_1_2d,64.43,46.73,C17792,2024,7,July,Bangalore,1
ORD000384,Delhivery,Bangalore,Late_1_2d,100.97,68.91,C01558,2024,7,July,Bangalore,1
ORD000385,BlueDart,Hyderabad,OnTime,135.22,24.75,C10201,2024,7,July,Hyderabad,0
ORD000386,Delhivery,Lucknow,OnTime,90.66,33.1,C18662,2024,7,July,Lucknow,0
ORD000387,BlueDart,Bangalore,Late_1_2d,142.33,39.3,C13288,2024,7,July,Bangalore,1
ORD000388,BlueDart,Chennai,OnTime,95.33,12.9,C17627,2024,7,July,Chennai,0
ORD000389,Delhivery,Chennai,OnTime,94.13,35.41,C13887,2024,7,July,Chennai,0
ORD000390,BlueDart,Chennai,Lost,131.71,,C08741,2024,7,July,Chennai,1
ORD000391,Delhivery,Chandigarh,OnTime,64.59,13.05,C06963,2024,7,July,Chandigarh,0
ORD000392,Ekart,Mumbai,OnTime,99.22,27.18,C11841,2024,7,July,Mumbai,0
ORD000393,BlueDart,Kolkata,OnTime,87.7,26.66,C06979,2024,7,July,Kolkata,0
ORD000394,BlueDart,Pune,OnTime,110.16,25.05,C11736,2024,7,July,Pune,0
ORD000395,BlueDart,Pune,OnTime,93.62,20.9,C09320,2024,7,July,Pune,0
ORD000397,Ekart,Jaipur,OnTime,96.18,12.35,C17630,2024,7,July,Jaipur,0
ORD000398,Ekart,Ahmedabad,OnTime,88.81,30.88,C05093,2024,7,July,Ahmedabad,0
ORD000399,InHouse,Mumbai,InTransit,37.59,,C24671,2024,7,July,Mumbai,0
ORD000400,Ekart,Delhi,OnTime,43.69,16.5,C23232,2024,7,July,Delhi,0
ORD000401,InHouse,Mumbai,OnTime,49.81,12.52,C24284,2024,7,July,Mumbai,0
ORD000402,Ekart,Delhi,Late_1_2d,72.99,51.44,C14555,2024,7,July,Delhi,1
ORD000403,Delhivery,Kolkata,OnTime,107.29,35.57,C02875,2024,7,July,Kolkata,0
ORD000404,Ekart,Bangalore,OnTime,101.79,34.45,C24289,2024,7,July,Bangalore,0
ORD000405,Delhivery,Mumbai,OnTime,89.27,23.85,C04722,2024,7,July,Mumbai,0
ORD000406,InHouse,Hyderabad,OnTime,58.54,21.61,C16549,2024,7,July,Hyderabad,0
ORD000407,Ekart,Delhi,Late_1_2d,106.86,36.85,C00106,2024,7,July,Delhi,1
ORD000408,Ekart,Ahmedabad,OnTime,68.93,18.05,C20233,2024,7,July,Ahmedabad,0
ORD000409,Ekart,Mumbai,OnTime,78.37,32.19,C13201,2024,7,July,Mumbai,0
ORD000410,Ekart,Lucknow,OnTime,78.21,34.58,C06787,2024,7,July,Lucknow,0
ORD000411,Delhivery,Pune,OnTime,112.09,24.33,C02952,2024,7,July,Pune,0
ORD000412,BlueDart,Mumbai,OnTime,135.16,22.54,C19153,2024,7,July,Mumbai,0
ORD000413,Ekart,Lucknow,OnTime,83.0,15.61,C00800,2024,7,July,Lucknow,0
ORD000414,Ekart,Chennai,OnTime,73.25,20.14,C16412,2024,7,July,Chennai,0
ORD000415,BlueDart,Bangalore,Late_1_2d,148.49,71.59,C23182,2024,7,July,Bangalore,1
ORD000416,BlueDart,Mumbai,OnTime,124.22,24.84,C11145,2024,7,July,Mumbai,0
ORD000417,InHouse,Bangalore,Late_1_2d,67.02,70.87,C05561,2024,7,July,Bangalore,1
ORD000418,BlueDart,Delhi,OnTime,108.22,56.08,C01581,2024,7,July,Delhi,0
ORD000419,Delhivery,Pune,OnTime,84.35,25.75,C06556,2024,7,July,Pune,0
ORD000420,InHouse,Bangalore,OnTime,73.41,28.83,C13225,2024,7,July,Bangalore,0
ORD000421,Delhivery,Pune,OnTime,75.35,19.65,C22279,2024,7,July,Pune,0
ORD000422,Delhivery,Hyderabad,OnTime,89.18,50.02,C17453,2024,7,July,Hyderabad,0
ORD000423,InHouse,Hyderabad,OnTime,61.35,19.69,C17729,2024,7,July,Hyderabad,0
ORD000424,Delhivery,Jaipur,Late_1_2d,62.49,68.28,C11611,2024,7,July,Jaipur,1
ORD000425,Ekart,Kolkata,Late_3_5d,82.81,113.32,C22302,2024,7,July,Kolkata,1
ORD000426,BlueDart,Mumbai,OnTime,133.46,35.99,C21580,2024,7,July,Mumbai,0
ORD000428,InHouse,Mumbai,OnTime,52.8,11.06,C12792,2024,7,July,Mumbai,0
ORD000429,InHouse,Delhi,OnTime,45.75,21.43,C04782,2024,7,July,Delhi,0
ORD000430,BlueDart,Kochi,OnTime,93.73,32.9,C11641,2024,7,July,Kochi,0
ORD000431,Ekart,Lucknow,OnTime,114.76,50.43,C22765,2024,7,July,Lucknow,0
ORD000432,BlueDart,Jaipur,OnTime,122.2,18.37,C16909,2024,7,July,Jaipur,0
ORD000433,InHouse,Mumbai,OnTime,32.05,36.16,C02587,2024,7,July,Mumbai,0
ORD000434,InHouse,Delhi,Late_1_2d,60.76,48.1,C17601,2024,7,July,Delhi,1
ORD000435,InHouse,Bangalore,InTransit,54.8,,C21916,2024,7,July,Bangalore,0
ORD000436,Delhivery,Hyderabad,Late_1_2d,81.47,46.26,C16704,2024,7,July,Hyderabad,1
ORD000437,Delhivery,Mumbai,Late_1_2d,97.41,62.01,C00876,2024,7,July,Mumbai,1
ORD000438,InHouse,Delhi,OnTime,57.16,22.96,C00593,2024,7,July,Delhi,0
ORD000439,Delhivery,Bangalore,OnTime,37.48,20.03,C00196,2024,7,July,Bangalore,0
ORD000440,BlueDart,Hyderabad,InTransit,108.29,,C19721,2024,7,July,Hyderabad,0
ORD000441,Ekart,Chennai,OnTime,90.28,28.63,C18479,2024,7,July,Chennai,0
ORD000442,InHouse,Mumbai,OnTime,63.94,16.69,C04235,2024,7,July,Mumbai,0
ORD000443,InHouse,Delhi,OnTime,61.98,19.48,C19637,2024,7,July,Delhi,0
ORD000444,BlueDart,Hyderabad,Late_1_2d,118.06,38.63,C04913,2024,7,July,Hyderabad,1
ORD000445,Delhivery,Delhi,Late_1_2d,103.16,55.6,C22781,2024,7,July,Delhi,1
ORD000446,BlueDart,Lucknow,OnTime,151.89,29.84,C09585,2024,7,July,Lucknow,0
ORD000447,InHouse,Delhi,OnTime,47.29,19.37,C00226,2024,7,July,Delhi,0
ORD000448,Delhivery,Ahmedabad,OnTime,93.84,50.28,C24473,2024,7,July,Ahmedabad,0
ORD000449,InHouse,Bangalore,OnTime,76.47,14.33,C24813,2024,7,July,Bangalore,0
ORD000450,InHouse,Bangalore,OnTime,45.94,21.78,C24786,2024,7,July,Bangalore,0
ORD000451,InHouse,Mumbai,OnTime,51.4,18.96,C02332,2024,7,July,Mumbai,0
ORD000453,Delhivery,Delhi,OnTime,99.83,43.66,C11286,2024,7,July,Delhi,0
ORD000454,Delhivery,Delhi,OnTime,42.39,36.59,C07108,2024,7,July,Delhi,0
ORD000456,BlueDart,Mumbai,OnTime,109.32,17.79,C19211,2024,7,July,Mumbai,0
ORD000457,BlueDart,Jaipur,OnTime,103.71,18.25,C01518,2024,7,July,Jaipur,0
ORD000460,Delhivery,Bangalore,Late_1_2d,113.4,35.82,C07475,2024,7,July,Bangalore,1
ORD000461,BlueDart,Kolkata,OnTime,105.18,23.93,C22376,2024,7,July,Kolkata,0
ORD000462,InHouse,Delhi,Late_1_2d,73.82,71.66,C11193,2024,7,July,Delhi,1
ORD000463,BlueDart,Bangalore,OnTime,120.32,31.33,C01820,2024,7,July,Bangalore,0
ORD000464,InHouse,Mumbai,OnTime,61.06,10.89,C04487,2024,7,July,Mumbai,0
ORD000465,Delhivery,Mumbai,OnTime,54.84,32.05,C07679,2024,7,July,Mumbai,0
ORD000466,InHouse,Mumbai,OnTime,76.11,7.89,C18880,2024,7,July,Mumbai,0
ORD000467,Delhivery,Delhi,OnTime,105.59,26.76,C19117,2024,7,July,Delhi,0
ORD000468,Delhivery,Mumbai,OnTime,87.12,18.38,C15553,2024,7,July,Mumbai,0
ORD000469,BlueDart,Chennai,OnTime,100.97,26.8,C05878,2024,7,July,Chennai,0
ORD000470,BlueDart,Ahmedabad,OnTime,95.23,14.35,C04305,2024,7,July,Ahmedabad,0
ORD000471,Delhivery,Chennai,Late_1_2d,84.55,38.23,C17369,2024,7,July,Chennai,1
ORD000472,BlueDart,Delhi,OnTime,84.63,13.62,C11137,2024,7,July,Delhi,0
ORD000473,InHouse,Mumbai,OnTime,79.77,30.52,C13002,2024,7,July,Mumbai,0
ORD000474,BlueDart,Chandigarh,OnTime,101.14,54.4,C02639,2024,7,July,Chandigarh,0
ORD000476,InHouse,Delhi,OnTime,69.17,21.56,C20148,2024,7,July,Delhi,0
ORD000477,BlueDart,Delhi,Late_1_2d,95.08,44.64,C19560,2024,7,July,Delhi,1
ORD000478,Ekart,Pune,Late_1_2d,121.67,67.46,C22304,2024,7,July,Pune,1
ORD000479,BlueDart,Hyderabad,OnTime,117.72,19.0,C19448,2024,7,July,Hyderabad,0
ORD000480,Delhivery,Pune,OnTime,118.2,35.23,C20604,2024,7,July,Pune,0
ORD000481,InHouse,Mumbai,OnTime,49.5,10.29,C09546,2024,7,July,Mumbai,0
ORD000482,Delhivery,Mumbai,OnTime,124.64,38.01,C17373,2024,7,July,Mumbai,0
ORD000483,InHouse,Hyderabad,OnTime,67.23,9.09,C05682,2024,7,July,Hyderabad,0
ORD000484,BlueDart,Hyderabad,OnTime,158.78,15.21,C09002,2024,7,July,Hyderabad,0
ORD000485,InHouse,Bangalore,OnTime,84.3,9.22,C01886,2024,7,July,Bangalore,0
ORD000486,InHouse,Bangalore,OnTime,56.22,57.59,C03822,2024,7,July,Bangalore,0
ORD000487,InHouse,Mumbai,OnTime,57.92,18.37,C23375,2024,7,July,Mumbai,0
ORD000488,InHouse,Hyderabad,OnTime,68.46,13.33,C10114,2024,7,July,Hyderabad,0
ORD000489,BlueDart,Pune,OnTime,128.81,18.12,C20404,2024,7,July,Pune,0
ORD000490,Delhivery,Jaipur,Late_1_2d,102.69,51.29,C11967,2024,7,July,Jaipur,1
ORD000491,Ekart,Mumbai,OnTime,73.17,28.72,C01961,2024,7,July,Mumbai,0
ORD000492,BlueDart,Chennai,OnTime,80.8,44.36,C19514,2024,7,July,Chennai,0
ORD000493,Delhivery,Chandigarh,OnTime,84.7,32.58,C17093,2024,7,July,Chandigarh,0
ORD000494,Delhivery,Kolkata,OnTime,84.48,30.11,C07656,2024,7,July,Kolkata,0
ORD000495,Delhivery,Jaipur,Late_3_5d,117.81,86.48,C02395,2024,7,July,Jaipur,1
ORD000497,Ekart,Bangalore,OnTime,81.21,24.98,C22177,2024,7,July,Bangalore,0
ORD000498,BlueDart,Chennai,OnTime,112.3,30.33,C14008,2024,7,July,Chennai,0
ORD000499,Ekart,Hyderabad,Late_1_2d,67.66,77.63,C23513,2024,7,July,Hyderabad,1
ORD000500,InHouse,Delhi,OnTime,68.06,7.74,C21168,2024,7,July,Delhi,0
ORD000501,BlueDart,Ahmedabad,OnTime,110.66,78.79,C10472,2024,7,July,Ahmedabad,0
ORD000502,InHouse,Mumbai,OnTime,49.36,10.98,C00605,2024,7,July,Mumbai,0
ORD000504,Delhivery,Ahmedabad,OnTime,127.19,14.72,C10239,2024,7,July,Ahmedabad,0
ORD000505,Delhivery,Mumbai,OnTime,88.45,35.3,C02168,2024,7,July,Mumbai,0
ORD000506,Delhivery,Delhi,OnTime,126.92,33.82,C13816,2024,7,July,Delhi,0
ORD000507,Delhivery,Chennai,OnTime,117.92,24.77,C12351,2024,7,July,Chennai,0
ORD000509,Delhivery,Hyderabad,OnTime,118.54,31.8,C19055,2024,7,July,Hyderabad,0
ORD000510,BlueDart,Kochi,Late_1_2d,121.09,72.26,C07599,2024,7,July,Kochi,1
ORD000511,Delhivery,Pune,OnTime,92.93,17.82,C21130,2024,7,July,Pune,0
ORD000512,BlueDart,Pune,OnTime,134.43,16.16,C04597,2024,7,July,Pune,0
ORD000513,BlueDart,Mumbai,OnTime,99.21,53.93,C05721,2024,7,July,Mumbai,0
ORD000514,BlueDart,Mumbai,OnTime,85.39,21.29,C07175,2024,7,July,Mumbai,0
ORD000515,Ekart,Jaipur,OnTime,66.57,31.9,C10983,2024,7,July,Jaipur,0
ORD000517,Ekart,Ahmedabad,OnTime,131.52,16.44,C16663,2024,7,July,Ahmedabad,0
ORD000518,Ekart,Chennai,OnTime,80.23,25.38,C11188,2024,7,July,Chennai,0
ORD000519,BlueDart,Delhi,OnTime,101.33,23.18,C14627,2024,7,July,Delhi,0
ORD000520,InHouse,Mumbai,OnTime,84.5,10.83,C09016,2024,7,July,Mumbai,0
ORD000521,BlueDart,Mumbai,OnTime,86.81,43.15,C06468,2024,7,July,Mumbai,0
ORD000522,Ekart,Mumbai,OnTime,67.73,15.49,C17833,2024,7,July,Mumbai,0
ORD000523,Ekart,Kolkata,InTransit,111.24,,C04430,2024,7,July,Kolkata,0
ORD000525,Delhivery,Chennai,OnTime,114.39,38.54,C20536,2024,7,July,Chennai,0
ORD000526,Ekart,Pune,OnTime,124.13,14.92,C17141,2024,7,July,Pune,0
ORD000527,Ekart,Lucknow,OnTime,95.05,27.2,C09761,2024,7,July,Lucknow,0
ORD000530,InHouse,Bangalore,OnTime,43.33,10.98,C23633,2024,7,July,Bangalore,0
ORD000531,Ekart,Ahmedabad,InTransit,110.33,,C23884,2024,7,July,Ahmedabad,0
ORD000532,Ekart,Chennai,Late_1_2d,74.22,44.64,C22400,2024,7,July,Chennai,1
ORD000533,Ekart,Kolkata,OnTime,105.85,64.98,C22029,2024,7,July,Kolkata,0
ORD000534,InHouse,Bangalore,OnTime,58.37,32.76,C20605,2024,7,July,Bangalore,0
ORD000535,InHouse,Hyderabad,OnTime,69.65,22.08,C07345,2024,7,July,Hyderabad,0
ORD000536,Ekart,Mumbai,OnTime,123.75,25.12,C13924,2024,7,July,Mumbai,0
ORD000537,Ekart,Kochi,OnTime,68.95,12.29,C14587,2024,7,July,Kochi,0
ORD000538,BlueDart,Kolkata,OnTime,137.46,34.63,C23499,2024,7,July,Kolkata,0
ORD000539,InHouse,Mumbai,OnTime,76.67,19.67,C06250,2024,7,July,Mumbai,0
ORD000540,Delhivery,Kolkata,OnTime,79.4,23.62,C13690,2024,7,July,Kolkata,0
ORD000541,BlueDart,Chandigarh,OnTime,110.62,23.85,C03953,2024,7,July,Chandigarh,0
ORD000542,BlueDart,Pune,OnTime,41.48,13.76,C01450,2024,7,July,Pune,0
ORD000543,InHouse,Delhi,OnTime,77.19,11.02,C04809,2024,7,July,Delhi,0
ORD000544,InHouse,Mumbai,OnTime,69.45,27.72,C03079,2024,7,July,Mumbai,0
ORD000545,BlueDart,Delhi,OnTime,49.73,37.22,C03237,2024,7,July,Delhi,0
ORD000546,Delhivery,Mumbai,OnTime,98.31,15.95,C18929,2024,7,July,Mumbai,0
ORD000547,BlueDart,Ahmedabad,OnTime,150.21,14.65,C11350,2024,7,July,Ahmedabad,0
ORD000548,BlueDart,Chennai,OnTime,90.75,12.34,C21689,2024,7,July,Chennai,0
ORD000549,Ekart,Kochi,OnTime,105.16,51.11,C05427,2024,7,July,Kochi,0
ORD000550,Delhivery,Mumbai,OnTime,92.82,31.29,C17666,2024,7,July,Mumbai,0
ORD000551,InHouse,Delhi,OnTime,40.87,19.86,C07649,2024,7,July,Delhi,0
ORD000552,BlueDart,Ahmedabad,OnTime,125.3,34.49,C16771,2024,7,July,Ahmedabad,0
ORD000553,InHouse,Delhi,OnTime,75.84,19.2,C12948,2024,7,July,Delhi,0
ORD000554,InHouse,Delhi,OnTime,41.57,14.95,C03724,2024,7,July,Delhi,0
ORD000555,InHouse,Mumbai,OnTime,32.93,38.59,C23624,2024,7,July,Mumbai,0
ORD000556,Delhivery,Kolkata,InTransit,100.69,,C01529,2024,7,July,Kolkata,0
ORD000557,BlueDart,Bangalore,OnTime,96.27,26.5,C11798,2024,7,July,Bangalore,0
ORD000558,InHouse,Bangalore,OnTime,29.16,28.82,C17905,2024,7,July,Bangalore,0
ORD000559,Delhivery,Bangalore,OnTime,123.89,19.23,C21996,2024,7,July,Bangalore,0
ORD000560,BlueDart,Pune,InTransit,118.27,,C24937,2024,7,July,Pune,0
ORD000562,BlueDart,Hyderabad,OnTime,82.96,21.34,C24599,2024,7,July,Hyderabad,0
ORD000563,Delhivery,Pune,Late_1_2d,99.36,49.38,C13833,2024,7,July,Pune,1
ORD000564,Delhivery,Jaipur,Late_1_2d,133.97,78.74,C16042,2024,7,July,Jaipur,1
ORD000565,Delhivery,Ahmedabad,OnTime,61.17,25.88,C16843,2024,7,July,Ahmedabad,0
ORD000566,Delhivery,Ahmedabad,OnTime,84.23,18.63,C17713,2024,7,July,Ahmedabad,0
ORD000567,Ekart,Bangalore,OnTime,78.66,50.77,C11025,2024,7,July,Bangalore,0
ORD000568,BlueDart,Pune,OnTime,102.99,21.88,C24586,2024,7,July,Pune,0
ORD000569,Delhivery,Kolkata,OnTime,107.45,21.04,C09768,2024,7,July,Kolkata,0
ORD000570,Delhivery,Pune,OnTime,113.26,21.41,C05413,2024,7,July,Pune,0
ORD000571,InHouse,Mumbai,OnTime,31.41,12.5,C16700,2024,7,July,Mumbai,0
ORD000572,BlueDart,Kolkata,InTransit,95.09,,C10442,2024,7,July,Kolkata,0
ORD000573,BlueDart,Kolkata,Late_1_2d,87.37,58.88,C03300,2024,7,July,Kolkata,1
ORD000574,BlueDart,Mumbai,InTransit,77.92,,C04667,2024,7,July,Mumbai,0
ORD000575,InHouse,Mumbai,OnTime,61.6,11.79,C21114,2024,7,July,Mumbai,0
ORD000576,Delhivery,Kolkata,Late_1_2d,101.99,52.03,C11616,2024,7,July,Kolkata,1
ORD000577,Ekart,Ahmedabad,OnTime,88.41,33.94,C00166,2024,7,July,Ahmedabad,0
ORD000578,InHouse,Bangalore,OnTime,56.12,19.97,C23254,2024,7,July,Bangalore,0
ORD000579,BlueDart,Delhi,OnTime,97.98,13.48,C05701,2024,7,July,Delhi,0
ORD000580,Delhivery,Bangalore,OnTime,60.35,35.64,C14907,2024,7,July,Bangalore,0
ORD000581,Delhivery,Ahmedabad,OnTime,98.77,24.25,C22292,2024,7,July,Ahmedabad,0
ORD000582,Ekart,Mumbai,OnTime,121.12,31.29,C23055,2024,7,July,Mumbai,0
ORD000583,Delhivery,Jaipur,Late_3_5d,112.53,112.53,C20842,2024,7,July,Jaipur,1
ORD000584,InHouse,Hyderabad,Late_1_2d,87.6,48.44,C21476,2024,7,July,Hyderabad,1
ORD000585,Ekart,Bangalore,OnTime,95.58,17.68,C15236,2024,7,July,Bangalore,0
ORD000586,Delhivery,Delhi,InTransit,120.58,,C20023,2024,7,July,Delhi,0
ORD000587,InHouse,Hyderabad,InTransit,81.03,,C14609,2024,7,July,Hyderabad,0
ORD000588,BlueDart,Bangalore,Late_3_5d,121.07,86.38,C03843,2024,7,July,Bangalore,1
ORD000589,Ekart,Pune,Late_1_2d,100.61,36.94,C18634,2024,7,July,Pune,1
ORD000590,Ekart,Bangalore,Late_1_2d,77.36,58.44,C12895,2024,7,July,Bangalore,1
ORD000591,InHouse,Mumbai,OnTime,55.61,17.95,C14331,2024,7,July,Mumbai,0
ORD000592,InHouse,Bangalore,OnTime,80.02,20.23,C23871,2024,7,July,Bangalore,0
ORD000593,Delhivery,Delhi,OnTime,93.54,55.35,C01658,2024,7,July,Delhi,0
ORD000594,BlueDart,Chennai,OnTime,118.15,31.1,C18786,2024,7,July,Chennai,0
ORD000595,Delhivery,Pune,OnTime,78.06,26.45,C24349,2024,7,July,Pune,0
ORD000597,Delhivery,Hyderabad,OnTime,116.67,19.38,C02094,2024,7,July,Hyderabad,0
ORD000598,InHouse,Delhi,OnTime,63.0,13.64,C22863,2024,7,July,Delhi,0
ORD000599,Delhivery,Chennai,Lost,73.1,,C12256,2024,7,July,Chennai,1
ORD000601,BlueDart,Bangalore,OnTime,36.55,34.34,C00556,2024,7,July,Bangalore,0
ORD000602,BlueDart,Chennai,OnTime,96.42,36.19,C06381,2024,7,July,Chennai,0
ORD000603,Delhivery,Mumbai,Late_1_2d,68.36,44.0,C20428,2024,7,July,Mumbai,1
ORD000605,InHouse,Bangalore,OnTime,52.58,35.17,C07969,2024,7,July,Bangalore,0
ORD000606,BlueDart,Jaipur,OnTime,129.4,21.4,C06644,2024,7,July,Jaipur,0
ORD000607,BlueDart,Lucknow,OnTime,126.17,26.27,C06469,2024,7,July,Lucknow,0
ORD000608,Ekart,Delhi,OnTime,70.16,18.48,C13409,2024,7,July,Delhi,0
ORD000609,Delhivery,Jaipur,Late_1_2d,128.2,85.64,C19022,2024,7,July,Jaipur,1
ORD000610,BlueDart,Chennai,OnTime,70.78,31.14,C04958,2024,7,July,Chennai,0
ORD000611,Ekart,Pune,OnTime,93.65,32.85,C16197,2024,7,July,Pune,0
ORD000612,InHouse,Bangalore,OnTime,54.26,8.29,C18474,2024,7,July,Bangalore,0
ORD000613,BlueDart,Bangalore,InTransit,111.09,,C12373,2024,7,July,Bangalore,0
ORD000614,Delhivery,Ahmedabad,OnTime,83.14,35.06,C03898,2024,7,July,Ahmedabad,0
ORD000615,Delhivery,Chennai,InTransit,91.75,,C10992,2024,7,July,Chennai,0
ORD000616,Ekart,Mumbai,OnTime,111.68,78.64,C20470,2024,7,July,Mumbai,0
ORD000617,InHouse,Bangalore,OnTime,90.99,20.46,C07095,2024,7,July,Bangalore,0
