shipment_id,order_id,carrier,shipped_at,delivered_at,ship_from_city,ship_to_city,shipping_cost,delivery_status
SH000221,ORD000247,Ekart,2024-07-02 15:51:36,2024-07-05 14:49:48,Mumbai,Jaipur,78.03,OnTime
SH000222,ORD000248,Delhivery,2024-07-02 09:28:19,2024-07-03 12:36:59,Kolkata,Hyderabad,85.57,OnTime
SH000223,ORD000249,Ekart,2024-07-02 11:47:01,2024-07-03 06:35:34,Delhi,Delhi,39.01,OnTime
SH000224,ORD000250,InHouse,2024-07-02 05:05:38,2024-07-04 14:52:47,Mumbai,Mumbai,24.16,Late_1_2d
SH000225,ORD000251,Delhivery,2024-07-02 11:44:00,2024-07-03 17:54:29,Pune,Chennai,115.56,OnTime
SH000226,ORD000253,Delhivery,2024-07-02 15:09:44,2024-07-04 00:33:19,Delhi,Pune,95.93,OnTime
SH000227,ORD000254,Delhivery,2024-07-02 12:54:10,2024-07-04 08:24:21,Jaipur,Bangalore,82.78,OnTime
SH000228,ORD000255,Delhivery,2024-07-02 09:36:49,2024-07-04 01:15:51,Chandigarh,Chennai,70.17,OnTime
SH000229,ORD000256,BlueDart,2024-07-02 16:07:35,2024-07-03 06:50:39,Hyderabad,Pune,100.78,OnTime
SH000230,ORD000257,Ekart,2024-07-02 04:55:13,2024-07-02 23:01:58,Bangalore,Ahmedabad,78.05,OnTime
SH000231,ORD000258,BlueDart,2024-07-02 06:32:54,2024-07-03 06:04:46,Hyderabad,Chandigarh,123.68,OnTime
SH000232,ORD000260,Delhivery,2024-07-02 07:59:27,2024-07-03 00:11:54,Chandigarh,Bangalore,117.56,OnTime
SH000233,ORD000261,BlueDart,2024-07-02 12:31:03,2024-07-04 09:44:18,Lucknow,Kochi,123.61,Late_1_2d
SH000234,ORD000262,BlueDart,2024-07-02 09:14:13,2024-07-02 23:26:09,Delhi,Pune,116.44,OnTime
SH000235,ORD000263,InHouse,2024-07-02 11:55:06,2024-07-03 15:06:46,Ahmedabad,Delhi,62.59,OnTime
SH000236,ORD000265,Delhivery,2024-07-02 05:06:37,2024-07-05 09:27:49,Bangalore,Lucknow,121.61,Late_1_2d
SH000237,ORD000266,Ekart,2024-07-02 11:20:07,2024-07-03 16:54:45,Pune,Mumbai,115.51,OnTime
SH000238,ORD000267,BlueDart,2024-07-02 08:35:07,2024-07-03 20:26:59,Mumbai,Mumbai,52.52,OnTime
SH000239,ORD000269,Delhivery,2024-07-02 10:44:31,2024-07-08 16:27:22,Chennai,Lucknow,78.89,Late_3_5d
SH000240,ORD000270,InHouse,2024-07-02 06:02:35,2024-07-03 17:13:21,Kochi,Bangalore,81.42,OnTime
SH000241,ORD000271,InHouse,2024-07-02 14:07:49,2024-07-03 11:33:15,Chennai,Mumbai,71.49,OnTime
SH000242,ORD000272,Delhivery,2024-07-02 12:34:09,2024-07-03 21:46:30,Pune,Kolkata,67.41,OnTime
SH000243,ORD000273,InHouse,2024-07-02 07:27:09,2024-07-03 12:56:23,Chennai,Hyderabad,74.15,OnTime
SH000244,ORD000274,Delhivery,2024-07-02 11:52:44,2024-07-04 08:48:14,Kolkata,Chennai,73.16,Late_1_2d
SH000245,ORD000275,Ekart,2024-07-02 07:34:55,2024-07-03 14:11:28,Lucknow,Chennai,90.51,OnTime
SH000246,ORD000276,Ekart,2024-07-02 16:18:54,2024-07-04 16:19:49,Delhi,Jaipur,95.05,Late_1_2d
SH000247,ORD000277,Delhivery,2024-07-02 15:47:09,2024-07-03 21:24:14,Kolkata,Mumbai,65.92,OnTime
SH000248,ORD000279,Delhivery,2024-07-02 10:02:55,2024-07-03 21:40:55,Hyderabad,Bangalore,87.52,OnTime
SH000249,ORD000280,Delhivery,2024-07-02 15:27:44,2024-07-04 12:03:39,Bangalore,Hyderabad,94.5,Late_1_2d
SH000250,ORD000281,Delhivery,2024-07-02 11:32:48,2024-07-08 14:25:59,Mumbai,Lucknow,89.47,Late_1_2d
SH000251,ORD000282,Delhivery,2024-07-02 12:30:15,2024-07-03 14:13:51,Hyderabad,Mumbai,104.83,OnTime
SH000252,ORD000283,Ekart,2024-07-02 09:41:53,2024-07-03 06:32:11,Pune,Lucknow,88.0,OnTime
SH000253,ORD000284,Delhivery,2024-07-02 12:20:07,2024-07-03 09:02:01,Chennai,Kolkata,63.13,OnTime
SH000254,ORD000285,Delhivery,2024-07-02 08:03:09,2024-07-03 17:24:20,Bangalore,Mumbai,106.47,OnTime
SH000255,ORD000286,Delhivery,2024-07-02 13:31:42,2024-07-03 20:56:46,Delhi,Bangalore,74.0,OnTime
SH000256,ORD000287,BlueDart,2024-07-02 15:16:26,2024-07-03 12:56:33,Pune,Bangalore,100.7,OnTime
SH000257,ORD000288,Delhivery,2024-07-02 12:42:03,,Delhi,Ahmedabad,63.02,InTransit
SH000258,ORD000289,Delhivery,2024-07-02 13:04:38,2024-07-03 21:04:59,Chandigarh,Chennai,93.18,OnTime
SH000259,ORD000290,Delhivery,2024-07-02 07:19:40,2024-07-03 15:59:38,Mumbai,Bangalore,105.74,OnTime
SH000260,ORD000291,InHouse,2024-07-02 13:37:54,2024-07-04 00:38:48,Kolkata,Delhi,68.73,Late_1_2d
SH000261,ORD000292,InHouse,2024-07-02 12:56:56,2024-07-03 04:46:51,Pune,Mumbai,68.38,OnTime
SH000262,ORD000293,InHouse,2024-07-02 08:25:58,2024-07-02 19:00:01,Delhi,Delhi,55.0,OnTime
SH000263,ORD000294,BlueDart,2024-07-02 13:07:57,2024-07-03 13:35:08,Bangalore,Hyderabad,147.08,OnTime
SH000264,ORD000295,InHouse,2024-07-02 08:25:09,2024-07-02 23:42:34,Delhi,Mumbai,84.19,OnTime
SH000265,ORD000296,BlueDart,2024-07-02 07:23:09,2024-07-04 17:17:15,Delhi,Pune,75.98,Late_1_2d
SH000266,ORD000297,BlueDart,2024-07-02 11:52:26,2024-07-04 00:38:14,Ahmedabad,Mumbai,136.39,Late_1_2d
SH000267,ORD000298,BlueDart,2024-07-02 09:23:21,2024-07-06 00:06:19,Bangalore,Delhi,129.91,Late_1_2d
SH000268,ORD000299,Delhivery,2024-07-02 13:25:16,2024-07-03 14:41:27,Delhi,Delhi,31.02,OnTime
SH000269,ORD000301,Delhivery,2024-07-02 12:30:04,2024-07-03 16:35:13,Hyderabad,Mumbai,100.49,OnTime
SH000270,ORD000302,BlueDart,2024-07-02 11:44:36,2024-07-04 04:23:40,Kolkata,Lucknow,116.33,Late_1_2d
SH000271,ORD000303,BlueDart,2024-07-02 07:53:58,2024-07-04 03:45:13,Chennai,Mumbai,119.18,OnTime
SH000272,ORD000304,BlueDart,2024-07-02 16:47:28,2024-07-03 11:32:40,Ahmedabad,Bangalore,119.43,OnTime
SH000273,ORD000305,Delhivery,2024-07-02 08:32:53,2024-07-03 16:26:37,Chennai,Ahmedabad,81.18,OnTime
SH000274,ORD000306,Delhivery,2024-07-02 10:51:50,2024-07-03 04:37:57,Delhi,Delhi,77.22,OnTime
SH000275,ORD000307,Delhivery,2024-07-02 13:52:47,2024-07-07 12:33:24,Mumbai,Lucknow,88.95,Late_3_5d
SH000276,ORD000308,InHouse,2024-07-02 09:39:31,2024-07-03 21:25:07,Mumbai,Delhi,50.69,OnTime
SH000277,ORD000309,Delhivery,2024-07-02 16:20:03,2024-07-04 00:50:07,Delhi,Pune,55.75,Late_1_2d
SH000278,ORD000310,BlueDart,2024-07-02 07:28:29,2024-07-03 06:14:02,Hyderabad,Chennai,129.6,OnTime
SH000279,ORD000311,Ekart,2024-07-02 07:08:00,2024-07-02 20:51:11,Mumbai,Ahmedabad,76.15,OnTime
SH000280,ORD000312,BlueDart,2024-07-02 07:56:29,2024-07-03 02:35:52,Mumbai,Chennai,119.42,OnTime
SH000281,ORD000313,Ekart,2024-07-02 12:51:09,2024-07-03 19:12:16,Mumbai,Hyderabad,57.03,OnTime
SH000282,ORD000314,Delhivery,2024-07-02 05:24:01,2024-07-03 19:54:17,Delhi,Bangalore,104.79,OnTime
SH000283,ORD000315,Delhivery,2024-07-02 11:58:04,2024-07-04 11:52:17,Mumbai,Delhi,60.55,Late_1_2d
SH000284,ORD000316,InHouse,2024-07-02 05:19:20,2024-07-03 02:11:12,Jaipur,Mumbai,64.41,OnTime
SH000285,ORD000317,InHouse,2024-07-02 08:29:54,2024-07-02 18:16:57,Hyderabad,Bangalore,65.17,OnTime
SH000286,ORD000319,InHouse,2024-07-02 10:35:48,2024-07-03 12:31:59,Kolkata,Mumbai,74.93,OnTime
SH000287,ORD000320,Ekart,2024-07-02 12:38:09,2024-07-06 07:25:21,Chennai,Kolkata,121.11,Late_3_5d
SH000288,ORD000321,Ekart,2024-07-02 13:05:34,2024-07-03 16:02:07,Delhi,Delhi,57.66,OnTime
SH000289,ORD000322,InHouse,2024-07-02 08:52:16,2024-07-02 23:27:14,Bangalore,Delhi,54.66,OnTime
SH000290,ORD000323,InHouse,2024-07-02 13:16:37,2024-07-03 00:58:42,Chandigarh,Bangalore,82.05,OnTime
SH000291,ORD000324,InHouse,2024-07-02 09:17:43,2024-07-03 09:57:34,Delhi,Hyderabad,41.82,OnTime
SH000292,ORD000325,BlueDart,2024-07-02 08:48:50,2024-07-03 15:10:39,Pune,Delhi,72.51,OnTime
SH000293,ORD000327,Ekart,2024-07-02 06:04:38,,Mumbai,Bangalore,79.07,Lost
SH000294,ORD000328,BlueDart,2024-07-02 16:16:08,2024-07-04 04:38:37,Hyderabad,Chandigarh,105.98,Late_1_2d
SH000295,ORD000329,Delhivery,2024-07-02 09:30:58,2024-07-05 08:17:53,Mumbai,Jaipur,102.39,OnTime
SH000296,ORD000330,BlueDart,2024-07-02 11:24:36,2024-07-04 21:39:49,Mumbai,Delhi,111.93,OnTime
SH000297,ORD000331,InHouse,2024-07-02 10:44:14,2024-07-03 08:07:09,Delhi,Bangalore,68.64,OnTime
SH000298,ORD000332,Ekart,2024-07-02 09:04:11,2024-07-03 23:07:59,Mumbai,Delhi,103.54,OnTime
SH000299,ORD000333,Delhivery,2024-07-02 13:39:20,2024-07-04 08:55:56,Kolkata,Chandigarh,131.25,Late_1_2d
SH000300,ORD000334,BlueDart,2024-07-02 09:49:49,2024-07-04 13:13:33,Delhi,Delhi,88.3,Late_1_2d
SH000301,ORD000336,Delhivery,2024-07-02 14:34:19,2024-07-04 12:51:49,Pune,Hyderabad,100.68,Late_1_2d
SH000302,ORD000337,Delhivery,2024-07-02 10:57:11,,Chennai,Bangalore,94.0,InTransit
SH000303,ORD000338,InHouse,2024-07-02 13:41:23,2024-07-03 07:34:53,Mumbai,Delhi,53.34,OnTime
SH000304,ORD000340,Ekart,2024-07-02 14:05:54,2024-07-04 23:32:46,Chennai,Chandigarh,84.94,Late_1_2d
SH000305,ORD000341,InHouse,2024-07-02 06:36:05,,Kolkata,Mumbai,79.92,InTransit
SH000306,ORD000342,Delhivery,2024-07-02 07:24:29,2024-07-03 05:53:42,Hyderabad,Delhi,110.28,OnTime
SH000307,ORD000343,Delhivery,2024-07-02 04:56:15,2024-07-03 11:01:37,Delhi,Delhi,59.62,OnTime
SH000308,ORD000344,Delhivery,2024-07-02 10:36:30,2024-07-03 13:27:52,Jaipur,Hyderabad,70.8,OnTime
SH000309,ORD000345,BlueDart,2024-07-02 05:28:26,2024-07-03 07:42:22,Kolkata,Pune,76.12,OnTime
SH000310,ORD000346,Delhivery,2024-07-02 05:15:00,2024-07-03 08:44:20,Chennai,Hyderabad,118.35,OnTime
SH000311,ORD000347,Delhivery,2024-07-02 06:37:35,2024-07-03 10:31:53,Delhi,Delhi,31.95,OnTime
SH000312,ORD000348,InHouse,2024-07-02 08:22:09,2024-07-03 03:34:25,Delhi,Mumbai,66.26,OnTime
SH000313,ORD000349,BlueDart,2024-07-02 06:16:42,2024-07-02 22:40:50,Mumbai,Bangalore,134.1,OnTime
SH000314,ORD000350,Delhivery,2024-07-02 15:46:05,2024-07-06 09:43:57,Pune,Lucknow,105.71,Late_3_5d
SH000315,ORD000351,Delhivery,2024-07-02 11:14:06,2024-07-03 22:37:02,Kochi,Ahmedabad,103.9,OnTime
SH000316,ORD000352,Delhivery,2024-07-03 16:14:10,2024-07-07 14:26:29,Bangalore,Jaipur,99.5,Late_3_5d
SH000317,ORD000353,Ekart,2024-07-03 07:19:37,2024-07-04 12:32:13,Delhi,Delhi,41.96,OnTime
SH000318,ORD000354,Delhivery,2024-07-03 06:11:35,2024-07-03 22:28:17,Mumbai,Chennai,61.57,OnTime
SH000319,ORD000355,Delhivery,2024-07-03 12:35:23,2024-07-04 20:21:45,Lucknow,Chennai,71.1,OnTime
SH000320,ORD000356,Delhivery,2024-07-03 13:35:49,2024-07-04 04:48:31,Kolkata,Chennai,58.49,OnTime
SH000321,ORD000358,InHouse,2024-07-03 15:21:52,2024-07-04 11:21:22,Ahmedabad,Mumbai,59.48,OnTime
SH000322,ORD000359,BlueDart,2024-07-03 14:24:29,2024-07-04 06:21:29,Delhi,Chennai,121.64,OnTime
SH000323,ORD000360,Delhivery,2024-07-03 11:50:42,2024-07-04 00:29:46,Bangalore,Delhi,114.91,OnTime
SH000324,ORD000361,Ekart,2024-07-03 07:27:25,,Lucknow,Hyderabad,123.28,InTransit
SH000325,ORD000362,InHouse,2024-07-03 10:07:14,2024-07-03 19:52:27,Hyderabad,Mumbai,76.38,OnTime
SH000326,ORD000363,Delhivery,2024-07-03 15:33:01,2024-07-04 17:08:27,Delhi,Chandigarh,59.46,OnTime
SH000327,ORD000364,Ekart,2024-07-03 14:14:23,2024-07-04 23:00:28,Hyderabad,Pune,111.91,OnTime
SH000328,ORD000365,BlueDart,2024-07-03 07:13:27,2024-07-04 18:30:04,Kolkata,Hyderabad,119.01,OnTime
SH000329,ORD000367,Delhivery,2024-07-03 10:36:45,2024-07-06 12:49:54,Delhi,Bangalore,110.86,Late_1_2d
SH000330,ORD000368,Delhivery,2024-07-03 14:03:21,2024-07-05 09:33:53,Hyderabad,Mumbai,99.63,Late_1_2d
SH000331,ORD000369,InHouse,2024-07-03 12:06:13,2024-07-04 02:39:15,Mumbai,Mumbai,21.45,OnTime
SH000332,ORD000370,Ekart,2024-07-03 16:25:18,,Mumbai,Chennai,86.23,InTransit
SH000333,ORD000371,Delhivery,2024-07-03 13:25:24,2024-07-04 19:02:08,Hyderabad,Delhi,101.64,OnTime
SH000334,ORD000373,InHouse,2024-07-03 07:44:14,2024-07-03 17:40:02,Kochi,Bangalore,67.47,OnTime
SH000335,ORD000374,InHouse,2024-07-03 06:49:54,2024-07-03 15:58:28,Jaipur,Mumbai,64.94,OnTime
SH000336,ORD000375,Ekart,2024-07-03 10:37:26,,Hyderabad,Chennai,95.17,InTransit
SH000337,ORD000376,InHouse,2024-07-03 10:03:43,2024-07-04 19:05:38,Delhi,Bangalore,77.67,OnTime
SH000338,ORD000377,InHouse,2024-07-03 05:11:08,2024-07-03 21:05:55,Chennai,Mumbai,73.47,OnTime
SH000339,ORD000378,Delhivery,2024-07-03 14:17:12,2024-07-04 04:13:26,Chandigarh,Bangalore,81.23,OnTime
SH000340,ORD000379,Delhivery,2024-07-03 07:35:08,2024-07-04 10:13:33,Mumbai,Hyderabad,113.83,OnTime
SH000341,ORD000380,Ekart,2024-07-03 09:20:36,2024-07-05 13:36:03,Chennai,Pune,99.35,Late_1_2d
SH000342,ORD000382,Delhivery,2024-07-03 09:07:05,2024-07-04 10:28:18,Bangalore,Chennai,96.02,OnTime
SH000343,ORD000383,Delhivery,2024-07-03 13:51:29,2024-07-05 12:35:04,Bangalore,Bangalore,64.43,Late_1_2d
SH000344,ORD000384,Delhivery,2024-07-03 05:24:15,2024-07-06 02:18:38,Delhi,Bangalore,100.97,Late_1_2d
SH000345,ORD000385,BlueDart,2024-07-03 13:50:42,2024-07-04 14:35:58,Delhi,Hyderabad,135.22,OnTime
SH000346,ORD000386,Delhivery,2024-07-03 08:49:51,2024-07-04 17:56:02,Hyderabad,Lucknow,90.66,OnTime
SH000347,ORD000387,BlueDart,2024-07-03 14:28:51,2024-07-05 05:46:52,Ahmedabad,Bangalore,142.33,Late_1_2d
SH000348,ORD000388,BlueDart,2024-07-03 15:43:27,2024-07-04 04:37:34,Bangalore,Chennai,95.33,OnTime
SH000349,ORD000389,Delhivery,2024-07-03 06:43:00,2024-07-04 18:07:43,Lucknow,Chennai,94.13,OnTime
SH000350,ORD000390,BlueDart,2024-07-03 09:05:20,,Delhi,Chennai,131.71,Lost
SH000351,ORD000391,Delhivery,2024-07-03 11:25:44,2024-07-04 00:28:32,Mumbai,Chandigarh,64.59,OnTime
SH000352,ORD000392,Ekart,2024-07-03 13:11:03,2024-07-04 16:21:35,Chennai,Mumbai,99.22,OnTime
SH000353,ORD000393,BlueDart,2024-07-03 16:35:08,2024-07-04 19:14:55,Chennai,Kolkata,87.7,OnTime
SH000354,ORD000394,BlueDart,2024-07-03 06:40:03,2024-07-04 07:43:17,Hyderabad,Pune,110.16,OnTime
SH000355,ORD000395,BlueDart,2024-07-03 06:18:21,2024-07-04 03:12:17,Pune,Pune,93.62,OnTime
SH000356,ORD000397,Ekart,2024-07-03 09:36:41,2024-07-03 21:57:50,Mumbai,Jaipur,96.18,OnTime
SH000357,ORD000398,Ekart,2024-07-03 05:06:53,2024-07-04 11:59:35,Chennai,Ahmedabad,88.81,OnTime
SH000358,ORD000399,InHouse,2024-07-03 04:59:28,,Kolkata,Mumbai,37.59,InTransit
SH000359,ORD000400,Ekart,2024-07-03 11:58:46,2024-07-04 04:28:40,Delhi,Delhi,43.69,OnTime
SH000360,ORD000401,InHouse,2024-07-03 10:10:54,2024-07-03 22:41:53,Chandigarh,Mumbai,49.81,OnTime
SH000361,ORD000402,Ekart,2024-07-03 08:50:55,2024-07-05 12:17:04,Chennai,Delhi,72.99,Late_1_2d
SH000362,ORD000403,Delhivery,2024-07-03 14:29:21,2024-07-05 02:03:42,Pune,Kolkata,107.29,OnTime
SH000363,ORD000404,Ekart,2024-07-03 09:34:16,2024-07-04 20:01:20,Kolkata,Bangalore,101.79,OnTime
SH000364,ORD000405,Delhivery,2024-07-03 15:14:54,2024-07-04 15:05:57,Hyderabad,Mumbai,89.27,OnTime
SH000365,ORD000406,InHouse,2024-07-03 14:38:21,2024-07-04 12:15:05,Delhi,Hyderabad,58.54,OnTime
SH000366,ORD000407,Ekart,2024-07-03 16:31:13,2024-07-05 05:22:09,Chennai,Delhi,106.86,Late_1_2d
SH000367,ORD000408,Ekart,2024-07-03 07:45:32,2024-07-04 01:48:14,Kochi,Ahmedabad,68.93,OnTime
SH000368,ORD000409,Ekart,2024-07-03 12:00:49,2024-07-04 20:12:11,Jaipur,Mumbai,78.37,OnTime
SH000369,ORD000410,Ekart,2024-07-03 07:42:09,2024-07-04 18:16:52,Chennai,Lucknow,78.21,OnTime
SH000370,ORD000411,Delhivery,2024-07-03 06:12:14,2024-07-04 06:31:55,Hyderabad,Pune,112.09,OnTime
SH000371,ORD000412,BlueDart,2024-07-03 07:23:57,2024-07-04 05:56:12,Chandigarh,Mumbai,135.16,OnTime
SH000372,ORD000413,Ekart,2024-07-03 06:46:02,2024-07-03 22:22:27,Mumbai,Lucknow,83.0,OnTime
SH000373,ORD000414,Ekart,2024-07-03 15:47:06,2024-07-04 11:55:32,Kolkata,Chennai,73.25,OnTime
SH000374,ORD000415,BlueDart,2024-07-03 13:19:48,2024-07-06 12:55:02,Hyderabad,Bangalore,148.49,Late_1_2d
SH000375,ORD000416,BlueDart,2024-07-03 13:00:30,2024-07-04 13:51:03,Delhi,Mumbai,124.22,OnTime
SH000376,ORD000417,InHouse,2024-07-03 08:01:05,2024-07-06 06:53:29,Mumbai,Bangalore,67.02,Late_1_2d
SH000377,ORD000418,BlueDart,2024-07-03 05:43:28,2024-07-05 13:48:18,Hyderabad,Delhi,108.22,OnTime
SH000378,ORD000419,Delhivery,2024-07-03 15:11:20,2024-07-04 16:56:20,Delhi,Pune,84.35,OnTime
SH000379,ORD000420,InHouse,2024-07-03 15:44:36,2024-07-04 20:34:19,Lucknow,Bangalore,73.41,OnTime
SH000380,ORD000421,Delhivery,2024-07-03 05:54:57,2024-07-04 01:33:53,Hyderabad,Pune,75.35,OnTime
SH000381,ORD000422,Delhivery,2024-07-03 06:34:21,2024-07-05 08:35:22,Mumbai,Hyderabad,89.18,OnTime
SH000382,ORD000423,InHouse,2024-07-03 08:18:10,2024-07-04 03:59:21,Pune,Hyderabad,61.35,OnTime
SH000383,ORD000424,Delhivery,2024-07-03 05:07:36,2024-07-06 01:24:21,Chandigarh,Jaipur,62.49,Late_1_2d
SH000384,ORD000425,Ekart,2024-07-03 11:07:31,2024-07-08 04:26:25,Bangalore,Kolkata,82.81,Late_3_5d
SH000385,ORD000426,BlueDart,2024-07-03 06:13:34,2024-07-04 18:12:49,Delhi,Mumbai,133.46,OnTime
SH000386,ORD000428,InHouse,2024-07-03 13:57:21,2024-07-04 01:01:07,Mumbai,Mumbai,52.8,OnTime
SH000387,ORD000429,InHouse,2024-07-03 13:37:03,2024-07-04 11:02:40,Hyderabad,Delhi,45.75,OnTime
SH000388,ORD000430,BlueDart,2024-07-03 09:43:47,2024-07-04 18:37:55,Mumbai,Kochi,93.73,OnTime
SH000389,ORD000431,Ekart,2024-07-03 08:27:55,2024-07-05 10:53:38,Delhi,Lucknow,114.76,OnTime
SH000390,ORD000432,BlueDart,2024-07-03 12:11:54,2024-07-04 06:34:17,Delhi,Jaipur,122.2,OnTime
SH000391,ORD000433,InHouse,2024-07-03 10:12:58,2024-07-04 22:22:26,Mumbai,Mumbai,32.05,OnTime
SH000392,ORD000434,InHouse,2024-07-03 15:06:29,2024-07-05 15:12:40,Bangalore,Delhi,60.76,Late_1_2d
SH000393,ORD000435,InHouse,2024-07-03 06:51:16,,Hyderabad,Bangalore,54.8,InTransit
SH000394,ORD000436,Delhivery,2024-07-03 09:27:33,2024-07-05 07:42:52,Chennai,Hyderabad,81.47,Late_1_2d
SH000395,ORD000437,Delhivery,2024-07-03 12:40:19,2024-07-06 02:41:00,Hyderabad,Mumbai,97.41,Late_1_2d
SH000396,ORD000438,InHouse,2024-07-03 05:45:55,2024-07-04 04:43:15,Lucknow,Delhi,57.16,OnTime
SH000397,ORD000439,Delhivery,2024-07-03 11:25:33,2024-07-04 07:27:14,Bangalore,Bangalore,37.48,OnTime
SH000398,ORD000440,BlueDart,2024-07-03 16:28:45,,Mumbai,Hyderabad,108.29,InTransit
SH000399,ORD000441,Ekart,2024-07-03 12:15:49,2024-07-04 16:53:53,Pune,Chennai,90.28,OnTime
SH000400,ORD000442,InHouse,2024-07-03 07:03:51,2024-07-03 23:45:00,Bangalore,Mumbai,63.94,OnTime
SH000401,ORD000443,InHouse,2024-07-03 07:44:36,2024-07-04 03:13:08,Mumbai,Delhi,61.98,OnTime
SH000402,ORD000444,BlueDart,2024-07-03 16:06:57,2024-07-05 06:44:35,Delhi,Hyderabad,118.06,Late_1_2d
SH000403,ORD000445,Delhivery,2024-07-03 10:54:04,2024-07-05 18:29:57,Bangalore,Delhi,103.16,Late_1_2d
SH000404,ORD000446,BlueDart,2024-07-03 15:33:21,2024-07-04 21:23:44,Bangalore,Lucknow,151.89,OnTime
SH000405,ORD000447,InHouse,2024-07-03 12:27:28,2024-07-04 07:49:46,Bangalore,Delhi,47.29,OnTime
SH000406,ORD000448,Delhivery,2024-07-03 11:00:39,2024-07-05 13:17:21,Hyderabad,Ahmedabad,93.84,OnTime
SH000407,ORD000449,InHouse,2024-07-03 08:44:24,2024-07-03 23:04:13,Hyderabad,Bangalore,76.47,OnTime
SH000408,ORD000450,InHouse,2024-07-03 06:23:07,2024-07-04 04:09:49,Mumbai,Bangalore,45.94,OnTime
SH000409,ORD000451,InHouse,2024-07-03 11:30:07,2024-07-04 06:27:34,Hyderabad,Mumbai,51.4,OnTime
SH000410,ORD000453,Delhivery,2024-07-03 08:16:49,2024-07-05 03:56:13,Chandigarh,Delhi,99.83,OnTime
SH000411,ORD000454,Delhivery,2024-07-03 06:29:35,2024-07-04 19:05:03,Delhi,Delhi,42.39,OnTime
SH000412,ORD000456,BlueDart,2024-07-03 07:02:25,2024-07-04 00:49:32,Bangalore,Mumbai,109.32,OnTime
SH000413,ORD000457,BlueDart,2024-07-03 08:34:59,2024-07-04 02:50:03,Delhi,Jaipur,103.71,OnTime
SH000414,ORD000460,Delhivery,2024-07-03 13:35:19,2024-07-05 01:24:44,Mumbai,Bangalore,113.4,Late_1_2d
SH000415,ORD000461,BlueDart,2024-07-03 05:30:24,2024-07-04 05:26:09,Delhi,Kolkata,105.18,OnTime
SH000416,ORD000462,InHouse,2024-07-03 09:52:01,2024-07-06 09:31:31,Pune,Delhi,73.82,Late_1_2d
SH000417,ORD000463,BlueDart,2024-07-03 11:47:02,2024-07-04 19:06:50,Pune,Bangalore,120.32,OnTime
SH000418,ORD000464,InHouse,2024-07-03 06:29:28,2024-07-03 17:23:04,Jaipur,Mumbai,61.06,OnTime
SH000419,ORD000465,Delhivery,2024-07-03 08:28:44,2024-07-04 16:31:41,Kolkata,Mumbai,54.84,OnTime
SH000420,ORD000466,InHouse,2024-07-03 16:08:06,2024-07-04 00:01:20,Chennai,Mumbai,76.11,OnTime
SH000421,ORD000467,Delhivery,2024-07-03 09:41:04,2024-07-04 12:26:48,Mumbai,Delhi,105.59,OnTime
SH000422,ORD000468,Delhivery,2024-07-03 05:04:17,2024-07-03 23:27:13,Pune,Mumbai,87.12,OnTime
SH000423,ORD000469,BlueDart,2024-07-03 10:02:20,2024-07-04 12:50:34,Mumbai,Chennai,100.97,OnTime
SH000424,ORD000470,BlueDart,2024-07-03 15:55:31,2024-07-04 06:16:38,Lucknow,Ahmedabad,95.23,OnTime
SH000425,ORD000471,Delhivery,2024-07-03 15:01:19,2024-07-05 05:14:50,Delhi,Chennai,84.55,Late_1_2d
SH000426,ORD000472,BlueDart,2024-07-03 13:51:06,2024-07-04 03:28:35,Lucknow,Delhi,84.63,OnTime
SH000427,ORD000473,InHouse,2024-07-03 11:28:47,2024-07-04 18:00:02,Bangalore,Mumbai,79.77,OnTime
SH000428,ORD000474,BlueDart,2024-07-03 04:50:47,2024-07-05 11:14:41,Delhi,Chandigarh,101.14,OnTime
SH000429,ORD000476,InHouse,2024-07-03 05:07:28,2024-07-04 02:41:10,Bangalore,Delhi,69.17,OnTime
SH000430,ORD000477,BlueDart,2024-07-03 11:40:47,2024-07-05 08:19:11,Bangalore,Delhi,95.08,Late_1_2d
SH000431,ORD000478,Ekart,2024-07-03 13:09:47,2024-07-06 08:37:18,Hyderabad,Pune,121.67,Late_1_2d
SH000432,ORD000479,BlueDart,2024-07-03 06:23:09,2024-07-04 01:23:02,Mumbai,Hyderabad,117.72,OnTime
SH000433,ORD000480,Delhivery,2024-07-03 06:39:31,2024-07-04 17:53:22,Bangalore,Pune,118.2,OnTime
SH000434,ORD000481,InHouse,2024-07-03 14:24:29,2024-07-04 00:42:09,Mumbai,Mumbai,49.5,OnTime
SH000435,ORD000482,Delhivery,2024-07-03 10:46:04,2024-07-05 00:46:55,Pune,Mumbai,124.64,OnTime
SH000436,ORD000483,InHouse,2024-07-03 06:47:00,2024-07-03 15:52:11,Mumbai,Hyderabad,67.23,OnTime
SH000437,ORD000484,BlueDart,2024-07-03 05:01:27,2024-07-03 20:13:55,Bangalore,Hyderabad,158.78,OnTime
SH000438,ORD000485,InHouse,2024-07-03 14:29:04,2024-07-03 23:42:15,Kolkata,Bangalore,84.3,OnTime
SH000439,ORD000486,InHouse,2024-07-03 09:25:59,2024-07-05 19:01:28,Delhi,Bangalore,56.22,OnTime
SH000440,ORD000487,InHouse,2024-07-03 12:27:19,2024-07-04 06:49:26,Ahmedabad,Mumbai,57.92,OnTime
