order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_pct,platform_fee_pct
OI0000400,ORD000255,P02351,S0099,1,1113.0,0.0,0.12
OI0000401,ORD000255,P01962,S0297,1,1132.0,0.13,0.09
OI0000402,ORD000256,P00703,S0222,1,1921.0,0.0,0.13
OI0000403,ORD000256,P02108,S0254,1,1984.0,0.0,0.16
OI0000404,ORD000257,P02519,S0351,1,2923.0,0.0,0.13
OI0000405,ORD000257,P00980,S0129,1,1752.0,0.0,0.14
OI0000406,ORD000257,P00323,S0395,1,17304.0,0.0,0.12
OI0000407,ORD000257,P02329,S0308,2,788.0,0.06,0.08
OI0000408,ORD000258,P02712,S0171,1,5320.0,0.0,0.16
OI0000409,ORD000258,P02073,S0367,1,27037.0,0.0,0.09
OI0000410,ORD000259,P00588,S0369,1,7118.0,0.0,0.16
OI0000411,ORD000260,P02654,S0378,1,5138.0,0.0,0.16
OI0000412,ORD000261,P02965,S0398,1,68500.0,0.0,0.1
OI0000413,ORD000262,P02728,S0336,2,2213.0,0.0,0.08
OI0000414,ORD000263,P00246,S0307,1,6677.0,0.0,0.14
OI0000415,ORD000264,P02181,S0352,1,12663.0,0.0,0.16
OI0000416,ORD000264,P02770,S0372,1,956.0,0.18,0.12
OI0000417,ORD000264,P00748,S0375,3,7813.0,0.21,0.15
OI0000418,ORD000265,P00746,S0359,1,854.0,0.0,0.11
OI0000419,ORD000266,P01981,S0134,2,19078.0,0.0,0.13
OI0000420,ORD000266,P02679,S0178,1,2651.0,0.0,0.11
OI0000421,ORD000266,P00591,S0042,1,186.0,0.0,0.12
OI0000422,ORD000267,P01398,S0293,1,26702.0,0.11,0.14
OI0000423,ORD000267,P00523,S0205,1,1357.0,0.0,0.12
OI0000424,ORD000268,P00728,S0088,1,8112.0,0.2,0.14
OI0000425,ORD000269,P01774,S0014,1,1319.0,0.0,0.15
OI0000426,ORD000270,P00414,S0349,1,54527.0,0.11,0.1
OI0000427,ORD000270,P00638,S0062,1,1912.0,0.0,0.11
OI0000428,ORD000270,P02755,S0036,1,13396.0,0.0,0.12
OI0000429,ORD000270,P00730,S0385,3,1037.0,0.25,0.11
OI0000430,ORD000271,P01516,S0346,3,8864.0,0.0,0.15
OI0000431,ORD000272,P00763,S0202,1,5845.0,0.0,0.14
OI0000432,ORD000273,P01106,S0345,1,65599.0,0.0,0.06
OI0000433,ORD000273,P01121,S0311,2,1047.0,0.0,0.15
OI0000434,ORD000273,P00858,S0064,2,732.0,0.0,0.08
OI0000435,ORD000274,P02106,S0019,1,911.0,0.0,0.16
OI0000436,ORD000275,P02424,S0103,1,23286.0,0.16,0.1
OI0000437,ORD000276,P01689,S0129,1,47539.0,0.1,0.1
OI0000438,ORD000277,P01346,S0071,3,103.0,0.1,0.12
OI0000439,ORD000277,P02636,S0163,3,2677.0,0.08,0.08
OI0000440,ORD000277,P02823,S0205,1,2707.0,0.0,0.16
OI0000441,ORD000278,P02796,S0010,1,1775.0,0.1,0.11
OI0000442,ORD000279,P02707,S0206,1,221.0,0.2,0.09
OI0000443,ORD000280,P01822,S0126,1,34036.0,0.0,0.09
OI0000444,ORD000281,P00741,S0020,2,435.0,0.04,0.08
OI0000445,ORD000282,P01824,S0292,1,810.0,0.0,0.14
OI0000446,ORD000282,P01617,S0047,1,3776.0,0.14,0.16
OI0000447,ORD000282,P01184,S0359,1,424.0,0.0,0.09
OI0000448,ORD000282,P00614,S0129,1,721.0,0.0,0.17
OI0000449,ORD000283,P00998,S0355,1,1051.0,0.11,0.12
OI0000450,ORD000284,P02770,S0297,1,777.0,0.0,0.13
OI0000451,ORD000284,P02545,S0198,2,56125.0,0.0,0.09
OI0000452,ORD000285,P01267,S0133,1,61524.0,0.0,0.09
OI0000453,ORD000286,P02879,S0229,1,7739.0,0.02,0.16
OI0000454,ORD000286,P01016,S0164,1,1008.0,0.0,0.11
OI0000455,ORD000287,P00230,S0329,1,1088.0,0.0,0.14
OI0000456,ORD000287,P00501,S0002,2,1067.0,0.0,0.16
OI0000457,ORD000287,P02603,S0034,1,7280.0,0.0,0.16
OI0000458,ORD000288,P02189,S0376,1,27677.0,0.0,0.08
OI0000459,ORD000289,P01496,S0042,2,8506.0,0.09,0.16
OI0000460,ORD000290,P00294,S0317,1,306.0,0.0,0.11
OI0000461,ORD000290,P00429,S0350,1,4693.0,0.0,0.15
OI0000462,ORD000290,P01563,S0187,1,303.0,0.03,0.14
OI0000463,ORD000291,P02498,S0019,1,474.0,0.06,0.15
OI0000464,ORD000292,P01745,S0386,1,54258.0,0.0,0.1
OI0000465,ORD000293,P01143,S0183,1,6096.0,0.0,0.14
OI0000466,ORD000294,P02978,S0352,2,21020.0,0.23,0.14
OI0000467,ORD000295,P02745,S0054,1,1395.0,0.0,0.15
OI0000468,ORD000295,P00922,S0245,2,4606.0,0.0,0.15
OI0000469,ORD000296,P01385,S0241,3,26420.0,0.0,0.08
OI0000470,ORD000297,P02196,S0209,1,1780.0,0.0,0.14
OI0000471,ORD000297,P00565,S0127,1,1561.0,0.07,0.09
OI0000472,ORD000297,P02611,S0335,2,22359.0,0.0,0.08
OI0000473,ORD000298,P01514,S0024,3,61143.0,0.0,0.1
OI0000474,ORD000298,P02140,S0361,2,14558.0,0.0,0.15
OI0000475,ORD000298,P02215,S0245,1,1630.0,0.0,0.09
OI0000476,ORD000299,P02521,S0325,3,1220.0,0.0,0.13
OI0000477,ORD000300,P00498,S0275,2,21874.0,0.0,0.1
OI0000478,ORD000300,P01809,S0249,1,3947.0,0.0,0.08
OI0000479,ORD000300,P00505,S0211,3,67896.0,0.0,0.09
OI0000480,ORD000301,P02753,S0388,2,9012.0,0.0,0.13
OI0000481,ORD000301,P02685,S0057,2,5042.0,0.0,0.15
OI0000482,ORD000301,P00433,S0003,1,15272.0,0.0,0.07
OI0000483,ORD000302,P02801,S0330,1,59638.0,0.0,0.08
OI0000484,ORD000302,P02845,S0284,1,2022.0,0.0,0.14
OI0000485,ORD000302,P02841,S0117,1,1104.0,0.24,0.17
OI0000486,ORD000303,P02998,S0014,2,13315.0,0.08,0.15
OI0000487,ORD000303,P02313,S0190,2,2141.0,0.19,0.11
OI0000488,ORD000304,P00053,S0209,1,23206.0,0.0,0.15
OI0000489,ORD000304,P01431,S0147,2,53424.0,0.0,0.06
OI0000490,ORD000304,P00067,S0137,1,14558.0,0.0,0.09
OI0000491,ORD000305,P00893,S0087,2,823.0,0.0,0.12
OI0000492,ORD000305,P01161,S0206,1,6510.0,0.0,0.16
OI0000493,ORD000305,P02453,S0347,1,49403.0,0.13,0.08
OI0000494,ORD000306,P01986,S0241,2,2241.0,0.0,0.13
OI0000495,ORD000307,P00829,S0144,1,1646.0,0.02,0.1
OI0000496,ORD000308,P00713,S0009,1,1064.0,0.0,0.14
OI0000497,ORD000309,P00235,S0129,1,2171.0,0.0,0.12
OI0000498,ORD000310,P00233,S0224,1,50519.0,0.0,0.09
OI0000499,ORD000311,P01446,S0253,1,1885.0,0.0,0.12
OI0000500,ORD000312,P00596,S0305,3,1700.0,0.0,0.15
OI0000501,ORD000313,P00435,S0258,1,311.0,0.0,0.11
OI0000502,ORD000314,P01008,S0350,1,19642.0,0.0,0.09
OI0000503,ORD000314,P00924,S0284,1,501.0,0.21,0.13
OI0000504,ORD000314,P01506,S0259,1,1044.0,0.0,0.11
OI0000505,ORD000315,P00159,S0163,1,30948.0,0.13,0.07
OI0000506,ORD000315,P01583,S0166,2,57061.0,0.23,0.09
OI0000507,ORD000316,P01725,S0118,2,989.0,0.0,0.15
OI0000508,ORD000316,P01722,S0377,1,4549.0,0.18,0.15
OI0000509,ORD000317,P02201,S0171,1,1641.0,0.0,0.11
OI0000510,ORD000317,P02747,S0047,1,59083.0,0.05,0.08
OI0000511,ORD000317,P01739,S0290,1,1125.0,0.14,0.11
OI0000512,ORD000318,P00862,S0023,1,830.0,0.0,0.13
OI0000513,ORD000318,P00705,S0080,1,37297.0,0.05,0.08
OI0000514,ORD000318,P02043,S0243,1,3876.0,0.19,0.14
OI0000515,ORD000319,P00746,S0033,1,824.0,0.13,0.1
OI0000516,ORD000319,P02737,S0112,1,1780.0,0.0,0.11
OI0000517,ORD000320,P02274,S0143,1,8812.0,0.0,0.13
OI0000518,ORD000321,P00681,S0374,1,212.0,0.06,0.13
OI0000519,ORD000321,P01571,S0083,2,2891.0,0.2,0.14
OI0000520,ORD000322,P00276,S0279,3,1132.0,0.0,0.09
OI0000521,ORD000323,P01501,S0061,1,16452.0,0.17,0.15
OI0000522,ORD000324,P01089,S0376,2,39783.0,0.0,0.06
OI0000523,ORD000324,P01045,S0290,2,5403.0,0.0,0.16
OI0000524,ORD000325,P01137,S0093,1,1712.0,0.09,0.16
OI0000525,ORD000325,P01937,S0081,2,9984.0,0.0,0.14
OI0000526,ORD000325,P02683,S0026,1,3441.0,0.23,0.15
OI0000527,ORD000326,P01907,S0154,1,72553.0,0.0,0.06
OI0000528,ORD000327,P02022,S0144,1,2045.0,0.04,0.11
OI0000529,ORD000328,P02041,S0195,1,68434.0,0.23,0.09
OI0000530,ORD000329,P02677,S0089,1,201.0,0.0,0.13
OI0000531,ORD000330,P00135,S0280,1,4394.0,0.0,0.16
OI0000532,ORD000330,P00873,S0014,2,1581.0,0.0,0.1
OI0000533,ORD000331,P00682,S0208,1,48124.0,0.13,0.07
OI0000534,ORD000332,P01448,S0244,1,12879.0,0.0,0.09
OI0000535,ORD000332,P02518,S0065,2,1617.0,0.0,0.09
OI0000536,ORD000332,P00507,S0060,1,2203.0,0.08,0.13
OI0000537,ORD000333,P01026,S0270,1,20220.0,0.0,0.08
OI0000538,ORD000333,P00512,S0250,1,89880.0,0.0,0.06
OI0000539,ORD000334,P01970,S0116,2,78805.0,0.0,0.09
OI0000540,ORD000334,P01051,S0052,1,17862.0,0.0,0.14
OI0000541,ORD000335,P02034,S0060,1,50801.0,0.0,0.07
OI0000542,ORD000335,P00193,S0086,1,587.0,0.15,0.14
OI0000543,ORD000335,P01776,S0062,1,51840.0,0.0,0.06
OI0000544,ORD000336,P02073,S0149,1,27134.0,0.03,0.07
OI0000545,ORD000336,P01360,S0062,1,6871.0,0.0,0.15
OI0000546,ORD000336,P02323,S0358,1,1663.0,0.0,0.08
OI0000547,ORD000337,P01575,S0250,3,1426.0,0.0,0.11
OI0000548,ORD000337,P01371,S0275,1,121.0,0.0,0.08
OI0000549,ORD000338,P01390,S0395,1,4081.0,0.0,0.16
OI0000550,ORD000339,P02039,S0174,1,3199.0,0.0,0.15
OI0000551,ORD000339,P00212,S0098,2,732.0,0.0,0.14
OI0000552,ORD000339,P00439,S0025,2,14295.0,0.0,0.06
OI0000553,ORD000339,P00872,S0283,1,1728.0,0.0,0.14
OI0000554,ORD000340,P02345,S0226,2,43491.0,0.15,0.07
OI0000555,ORD000340,P00901,S0298,1,48262.0,0.0,0.08
OI0000556,ORD000341,P02357,S0365,1,980.0,0.0,0.1
OI0000557,ORD000342,P01113,S0195,1,1715.0,0.0,0.16
OI0000558,ORD000343,P02160,S0208,2,1551.0,0.0,0.08
OI0000559,ORD000343,P01911,S0393,1,12531.0,0.0,0.14
OI0000560,ORD000344,P00076,S0299,1,1089.0,0.0,0.11
OI0000561,ORD000344,P00176,S0212,1,41479.0,0.05,0.09
OI0000562,ORD000345,P02542,S0071,1,2026.0,0.07,0.1
OI0000563,ORD000345,P02707,S0352,1,256.0,0.0,0.11
OI0000564,ORD000346,P00530,S0189,1,2134.0,0.18,0.13
OI0000565,ORD000347,P00920,S0229,1,1582.0,0.17,0.13
OI0000566,ORD000348,P02898,S0360,1,3691.0,0.0,0.15
OI0000567,ORD000349,P00353,S0179,1,1259.0,0.24,0.15
OI0000568,ORD000349,P02929,S0037,2,23267.0,0.0,0.13
OI0000569,ORD000350,P01251,S0154,3,1280.0,0.0,0.13
OI0000570,ORD000350,P02117,S0358,1,1957.0,0.22,0.11
OI0000571,ORD000351,P00059,S0257,2,1715.0,0.14,0.13
OI0000572,ORD000352,P01259,S0227,1,3698.0,0.2,0.15
OI0000573,ORD000353,P00466,S0183,3,4048.0,0.17,0.14
OI0000574,ORD000353,P00663,S0199,2,26398.0,0.0,0.14
OI0000575,ORD000354,P02429,S0198,2,4283.0,0.0,0.16
OI0000576,ORD000354,P02942,S0051,2,3716.0,0.0,0.15
OI0000577,ORD000355,P00517,S0283,1,21548.0,0.0,0.16
OI0000578,ORD000355,P01950,S0104,1,1068.0,0.07,0.1
OI0000579,ORD000356,P01407,S0230,2,1599.0,0.0,0.14
OI0000580,ORD000356,P01904,S0260,3,2013.0,0.0,0.1
OI0000581,ORD000356,P00391,S0003,1,2336.0,0.0,0.1
OI0000582,ORD000357,P00907,S0125,1,36179.0,0.0,0.07
OI0000583,ORD000358,P00753,S0146,1,32997.0,0.0,0.08
OI0000584,ORD000358,P02643,S0106,1,15698.0,0.03,0.16
OI0000585,ORD000358,P01164,S0218,1,43967.0,0.0,0.06
OI0000586,ORD000359,P00563,S0169,1,7122.0,0.0,0.16
OI0000587,ORD000359,P01436,S0036,1,1897.0,0.12,0.11
OI0000588,ORD000359,P00381,S0159,1,28612.0,0.03,0.1
OI0000589,ORD000360,P01266,S0219,1,26596.0,0.0,0.14
OI0000590,ORD000361,P00347,S0069,2,31365.0,0.13,0.09
OI0000591,ORD000361,P00754,S0360,1,263.0,0.0,0.14
OI0000592,ORD000362,P02519,S0274,2,3156.0,0.0,0.16
OI0000593,ORD000362,P01959,S0075,2,11177.0,0.07,0.1
OI0000594,ORD000363,P00228,S0129,1,2216.0,0.17,0.13
OI0000595,ORD000363,P00696,S0086,2,4992.0,0.22,0.15
OI0000596,ORD000363,P00110,S0160,1,56655.0,0.07,0.07
OI0000597,ORD000363,P00902,S0306,1,302.0,0.2,0.13
OI0000598,ORD000364,P02539,S0106,3,898.0,0.0,0.11
OI0000599,ORD000364,P01693,S0364,2,8430.0,0.16,0.15
OI0000600,ORD000364,P02959,S0354,2,1543.0,0.0,0.14
OI0000601,ORD000365,P01643,S0057,1,1029.0,0.0,0.13
OI0000602,ORD000366,P01075,S0239,2,1155.0,0.0,0.14
OI0000603,ORD000367,P00012,S0010,2,718.0,0.23,0.11
OI0000604,ORD000368,P01638,S0182,1,17622.0,0.0,0.07
OI0000605,ORD000369,P01796,S0131,2,68199.0,0.15,0.1
OI0000606,ORD000370,P01536,S0393,2,11358.0,0.0,0.12
OI0000607,ORD000370,P00729,S0342,1,1171.0,0.1,0.14
OI0000608,ORD000371,P01956,S0292,2,3524.0,0.0,0.15
OI0000609,ORD000372,P01378,S0123,1,6694.0,0.05,0.14
OI0000610,ORD000373,P01622,S0257,1,2409.0,0.0,0.16
OI0000611,ORD000373,P02837,S0224,2,10900.0,0.02,0.08
OI0000612,ORD000374,P00932,S0213,1,5789.0,0.12,0.14
OI0000613,ORD000375,P02771,S0047,3,74147.0,0.0,0.08
OI0000614,ORD000375,P01549,S0293,1,47532.0,0.0,0.09
OI0000615,ORD000376,P00594,S0354,1,6726.0,0.07,0.17
OI0000616,ORD000376,P01803,S0384,1,52175.0,0.0,0.08
OI0000617,ORD000377,P01675,S0158,1,1133.0,0.01,0.13
OI0000618,ORD000377,P00365,S0256,1,514.0,0.0,0.14
OI0000619,ORD000378,P00655,S0170,1,1828.0,0.0,0.1
OI0000620,ORD000379,P00863,S0399,1,998.0,0.19,0.13
OI0000621,ORD000379,P01863,S0113,2,1199.0,0.24,0.15
OI0000622,ORD000379,P00359,S0397,2,1271.0,0.0,0.17
OI0000623,ORD000380,P01721,S0261,1,49984.0,0.0,0.09
OI0000624,ORD000381,P01395,S0273,1,11801.0,0.12,0.14
OI0000625,ORD000382,P02995,S0096,1,26295.0,0.06,0.09
OI0000626,ORD000382,P02794,S0221,1,4457.0,0.0,0.14
OI0000627,ORD000382,P01920,S0103,1,690.0,0.24,0.13
OI0000628,ORD000383,P02644,S0174,1,19820.0,0.21,0.06
OI0000629,ORD000383,P02678,S0208,1,13074.0,0.17,0.13
OI0000630,ORD000383,P00947,S0374,1,3596.0,0.07,0.13
OI0000631,ORD000383,P00012,S0220,1,823.0,0.0,0.11
OI0000632,ORD000384,P02280,S0015,1,6613.0,0.0,0.14
OI0000633,ORD000384,P00499,S0019,3,18191.0,0.0,0.15
OI0000634,ORD000385,P00696,S0115,1,5218.0,0.0,0.16
OI0000635,ORD000385,P02443,S0035,3,24974.0,0.0,0.14
OI0000636,ORD000385,P01848,S0362,3,28302.0,0.23,0.08
OI0000637,ORD000386,P01912,S0102,2,1850.0,0.0,0.1
OI0000638,ORD000386,P02961,S0316,1,21823.0,0.17,0.06
OI0000639,ORD000386,P02764,S0100,3,994.0,0.15,0.13
OI0000640,ORD000387,P00605,S0199,1,75808.0,0.0,0.06
OI0000641,ORD000387,P02675,S0080,1,4285.0,0.19,0.13
OI0000642,ORD000387,P02678,S0240,1,12235.0,0.0,0.13
OI0000643,ORD000387,P02347,S0109,2,248.0,0.23,0.12
OI0000644,ORD000388,P01697,S0262,1,5582.0,0.0,0.13
OI0000645,ORD000388,P00430,S0320,1,6437.0,0.08,0.15
OI0000646,ORD000388,P02868,S0160,1,974.0,0.02,0.11
OI0000647,ORD000389,P00612,S0167,1,1195.0,0.1,0.14
OI0000648,ORD000390,P02560,S0010,1,11832.0,0.0,0.14
OI0000649,ORD000390,P01173,S0177,1,110.0,0.0,0.12
OI0000650,ORD000390,P00098,S0171,2,1690.0,0.2,0.14
OI0000651,ORD000391,P01477,S0231,1,2458.0,0.0,0.13
OI0000652,ORD000391,P01321,S0376,1,365.0,0.0,0.09
OI0000653,ORD000391,P01119,S0200,1,335.0,0.0,0.13
OI0000654,ORD000391,P02376,S0287,1,71636.0,0.0,0.07
OI0000655,ORD000392,P00486,S0346,1,927.0,0.0,0.12
OI0000656,ORD000393,P02491,S0226,2,42207.0,0.0,0.06
OI0000657,ORD000394,P02429,S0106,1,3964.0,0.06,0.14
OI0000658,ORD000395,P01580,S0271,1,6841.0,0.04,0.13
OI0000659,ORD000396,P01141,S0200,1,6041.0,0.09,0.14
OI0000660,ORD000397,P02856,S0181,1,22512.0,0.0,0.13
OI0000661,ORD000398,P01575,S0225,1,1397.0,0.0,0.12
OI0000662,ORD000399,P02290,S0112,2,3304.0,0.17,0.16
OI0000663,ORD000400,P01667,S0160,3,2300.0,0.0,0.16
OI0000664,ORD000401,P02360,S0170,1,792.0,0.23,0.13
OI0000665,ORD000402,P02714,S0014,1,11732.0,0.17,0.09
OI0000666,ORD000402,P00575,S0063,2,8064.0,0.0,0.08
OI0000667,ORD000402,P01595,S0222,3,7521.0,0.0,0.16
OI0000668,ORD000403,P02162,S0298,1,1260.0,0.0,0.11
OI0000669,ORD000403,P01746,S0399,3,45086.0,0.01,0.07
OI0000670,ORD000404,P02800,S0246,1,22911.0,0.03,0.13
OI0000671,ORD000404,P00760,S0299,1,6391.0,0.23,0.14
OI0000672,ORD000405,P01011,S0255,1,1481.0,0.0,0.09
OI0000673,ORD000405,P01443,S0023,1,772.0,0.21,0.14
OI0000674,ORD000405,P02895,S0240,2,8403.0,0.0,0.15
OI0000675,ORD000406,P01118,S0031,2,5348.0,0.0,0.14
OI0000676,ORD000406,P02196,S0091,1,1494.0,0.09,0.14
OI0000677,ORD000407,P01025,S0172,2,43159.0,0.0,0.1
OI0000678,ORD000408,P01102,S0245,1,1747.0,0.0,0.09
OI0000679,ORD000408,P00457,S0353,1,11830.0,0.0,0.12
OI0000680,ORD000408,P00425,S0041,1,4117.0,0.03,0.16
OI0000681,ORD000409,P00980,S0088,1,1660.0,0.03,0.1
OI0000682,ORD000410,P02259,S0226,1,1887.0,0.1,0.1
OI0000683,ORD000410,P02925,S0006,3,63665.0,0.0,0.08
OI0000684,ORD000411,P01808,S0321,1,717.0,0.0,0.14
OI0000685,ORD000411,P02856,S0092,2,20585.0,0.0,0.15
OI0000686,ORD000412,P02973,S0343,3,8518.0,0.0,0.15
OI0000687,ORD000413,P01282,S0151,1,715.0,0.0,0.12
OI0000688,ORD000414,P02912,S0187,3,21044.0,0.0,0.15
OI0000689,ORD000414,P02262,S0198,1,3779.0,0.0,0.16
OI0000690,ORD000414,P02103,S0129,1,1271.0,0.2,0.12
OI0000691,ORD000414,P00333,S0161,1,427.0,0.22,0.15
OI0000692,ORD000415,P00055,S0008,1,2013.0,0.0,0.12
OI0000693,ORD000415,P02504,S0220,1,3694.0,0.21,0.16
OI0000694,ORD000415,P00626,S0095,1,22772.0,0.0,0.14
OI0000695,ORD000416,P00150,S0192,2,696.0,0.0,0.15
OI0000696,ORD000417,P00548,S0095,1,2295.0,0.0,0.13
OI0000697,ORD000418,P01971,S0008,1,1192.0,0.0,0.12
OI0000698,ORD000419,P02623,S0082,1,1449.0,0.04,0.13
OI0000699,ORD000420,P02028,S0016,2,2621.0,0.13,0.11
OI0000700,ORD000420,P02467,S0133,1,49461.0,0.2,0.08
OI0000701,ORD000421,P02972,S0083,2,2426.0,0.0,0.16
OI0000702,ORD000421,P01453,S0327,1,5408.0,0.03,0.15
OI0000703,ORD000421,P00622,S0162,1,29075.0,0.0,0.09
OI0000704,ORD000422,P01641,S0020,1,455.0,0.02,0.11
OI0000705,ORD000423,P01881,S0154,2,323.0,0.04,0.1
OI0000706,ORD000424,P02574,S0378,1,18302.0,0.0,0.15
OI0000707,ORD000424,P00327,S0228,1,4621.0,0.08,0.14
OI0000708,ORD000425,P02050,S0037,1,6642.0,0.03,0.15
OI0000709,ORD000426,P00797,S0361,1,2141.0,0.0,0.16
OI0000710,ORD000427,P02210,S0341,3,5268.0,0.23,0.13
OI0000711,ORD000428,P02203,S0269,1,1405.0,0.0,0.11
OI0000712,ORD000429,P02482,S0364,1,2601.0,0.21,0.1
OI0000713,ORD000429,P00046,S0170,1,1854.0,0.22,0.11
OI0000714,ORD000430,P00305,S0131,2,6870.0,0.0,0.14
OI0000715,ORD000430,P01442,S0260,3,21808.0,0.21,0.13
OI0000716,ORD000431,P02759,S0347,1,7582.0,0.0,0.09
OI0000717,ORD000432,P01871,S0196,1,2803.0,0.0,0.15
OI0000718,ORD000432,P02039,S0142,1,3196.0,0.0,0.15
OI0000719,ORD000433,P00732,S0011,1,1340.0,0.0,0.13
OI0000720,ORD000434,P00221,S0037,1,2174.0,0.11,0.14
OI0000721,ORD000434,P01156,S0358,1,3941.0,0.13,0.16
OI0000722,ORD000434,P01699,S0395,3,69662.0,0.04,0.08
OI0000723,ORD000435,P02481,S0036,1,66548.0,0.0,0.06
OI0000724,ORD000435,P02014,S0083,1,453.0,0.13,0.14
OI0000725,ORD000436,P00654,S0059,3,4352.0,0.0,0.07
OI0000726,ORD000436,P02224,S0035,1,8784.0,0.0,0.16
OI0000727,ORD000436,P02386,S0183,3,177.0,0.09,0.13
OI0000728,ORD000437,P02921,S0306,1,66655.0,0.0,0.06
OI0000729,ORD000438,P00731,S0103,1,36773.0,0.02,0.07
OI0000730,ORD000438,P00781,S0215,2,1456.0,0.0,0.12
OI0000731,ORD000439,P00049,S0340,1,1845.0,0.0,0.12
OI0000732,ORD000440,P00667,S0184,2,3449.0,0.0,0.14
OI0000733,ORD000441,P00860,S0202,1,727.0,0.2,0.16
OI0000734,ORD000441,P02291,S0292,1,642.0,0.0,0.14
OI0000735,ORD000441,P01591,S0309,2,1192.0,0.0,0.13
OI0000736,ORD000442,P00748,S0340,2,7077.0,0.0,0.16
OI0000737,ORD000442,P00150,S0168,2,679.0,0.0,0.15
OI0000738,ORD000443,P02325,S0217,1,5071.0,0.0,0.14
OI0000739,ORD000443,P02188,S0182,1,1428.0,0.03,0.11
OI0000740,ORD000443,P00993,S0033,1,3382.0,0.0,0.15
OI0000741,ORD000444,P01902,S0338,1,17511.0,0.0,0.08
OI0000742,ORD000445,P00410,S0193,1,42804.0,0.0,0.08
OI0000743,ORD000445,P02016,S0072,1,118.0,0.05,0.13
OI0000744,ORD000446,P00531,S0177,1,934.0,0.09,0.13
OI0000745,ORD000446,P00886,S0298,2,31776.0,0.01,0.07
OI0000746,ORD000446,P00697,S0396,1,6405.0,0.0,0.15
OI0000747,ORD000446,P01907,S0293,3,78640.0,0.0,0.07
OI0000748,ORD000447,P00405,S0382,2,4129.0,0.0,0.13
OI0000749,ORD000447,P00441,S0168,2,23697.0,0.15,0.08
OI0000750,ORD000447,P01129,S0268,1,330.0,0.0,0.16
OI0000751,ORD000448,P00962,S0176,1,49042.0,0.03,0.06
OI0000752,ORD000448,P00292,S0041,1,201.0,0.0,0.1
OI0000753,ORD000449,P02819,S0195,1,956.0,0.04,0.14
OI0000754,ORD000449,P00418,S0377,2,3707.0,0.0,0.16
OI0000755,ORD000450,P02844,S0190,1,80219.0,0.0,0.07
OI0000756,ORD000451,P02350,S0368,2,25930.0,0.0,0.1
OI0000757,ORD000451,P00096,S0288,2,41717.0,0.23,0.09
OI0000758,ORD000451,P00426,S0353,1,70910.0,0.07,0.06
OI0000759,ORD000451,P00580,S0372,1,5465.0,0.2,0.15
OI0000760,ORD000452,P01702,S0248,1,6014.0,0.04,0.09
OI0000761,ORD000452,P02289,S0300,1,1892.0,0.0,0.15
OI0000762,ORD000453,P01926,S0356,2,48001.0,0.0,0.08
OI0000763,ORD000453,P01648,S0240,2,5050.0,0.0,0.13
OI0000764,ORD000454,P01970,S0111,2,61903.0,0.17,0.09
OI0000765,ORD000454,P01013,S0055,1,260.0,0.0,0.12
OI0000766,ORD000455,P00094,S0220,1,7116.0,0.09,0.13
OI0000767,ORD000455,P02560,S0210,1,10393.0,0.0,0.14
OI0000768,ORD000455,P02719,S0111,1,5681.0,0.04,0.16
OI0000769,ORD000456,P00662,S0239,1,475.0,0.0,0.11
OI0000770,ORD000456,P01751,S0047,1,774.0,0.0,0.08
OI0000771,ORD000456,P00314,S0282,1,12439.0,0.0,0.16
OI0000772,ORD000457,P01154,S0168,2,1672.0,0.0,0.11
OI0000773,ORD000457,P01757,S0125,1,4268.0,0.0,0.16
OI0000774,ORD000457,P00899,S0163,1,13863.0,0.0,0.07
OI0000775,ORD000458,P00790,S0005,1,766.0,0.16,0.1
OI0000776,ORD000458,P02088,S0113,1,8204.0,0.04,0.15
OI0000777,ORD000459,P01780,S0299,2,931.0,0.05,0.12
OI0000778,ORD000459,P01576,S0314,2,6711.0,0.05,0.06
OI0000779,ORD000459,P01498,S0372,1,429.0,0.0,0.12
OI0000780,ORD000460,P00751,S0260,2,6790.0,0.15,0.15
OI0000781,ORD000461,P00284,S0377,1,1096.0,0.21,0.14
OI0000782,ORD000462,P01140,S0329,3,56547.0,0.05,0.07
OI0000783,ORD000463,P01782,S0386,1,62856.0,0.0,0.09
OI0000784,ORD000464,P02757,S0299,1,2917.0,0.0,0.12
OI0000785,ORD000464,P00115,S0006,3,2120.0,0.0,0.1
OI0000786,ORD000465,P02149,S0318,1,2645.0,0.24,0.13
OI0000787,ORD000465,P00269,S0034,1,8107.0,0.0,0.15
OI0000788,ORD000466,P02289,S0304,1,1638.0,0.0,0.17
OI0000789,ORD000466,P00906,S0269,1,23164.0,0.0,0.14
OI0000790,ORD000467,P02456,S0181,1,16441.0,0.0,0.07
OI0000791,ORD000468,P01488,S0298,2,5809.0,0.19,0.16
OI0000792,ORD000468,P02725,S0135,2,641.0,0.0,0.09
OI0000793,ORD000469,P01855,S0178,1,11985.0,0.0,0.14
OI0000794,ORD000470,P02484,S0167,1,5845.0,0.0,0.13
OI0000795,ORD000471,P00994,S0021,1,4910.0,0.19,0.16
OI0000796,ORD000472,P01256,S0137,1,6728.0,0.0,0.16
OI0000797,ORD000472,P02034,S0241,1,45581.0,0.0,0.07
OI0000798,ORD000472,P02790,S0222,1,39172.0,0.21,0.08
OI0000799,ORD000473,P02995,S0203,1,31232.0,0.0,0.07
