product_id,category,subcategory,base_price
P02857,Electronics,Audio,51221.0
P02858,Books,Academic,1873.0
P02859,Home & Kitchen,Appliances,4373.0
P02860,Home & Kitchen,Furniture,24258.0
P02861,Electronics,Laptops,68473.0
P02862,Fashion,Men's Clothing,874.0
P02863,Home & Kitchen,Appliances,21446.0
P02864,Home & Kitchen,Furniture,12307.0
P02865,Fashion,Footwear,7966.0
P02866,Home & Kitchen,Furniture,14851.0
P02867,Grocery,Personal Care,1679.0
P02868,Books,Academic,910.0
P02869,Fashion,Footwear,5894.0
P02870,Grocery,Staples,1480.0
P02871,Fashion,Footwear,2124.0
P02872,Grocery,Staples,675.0
P02873,Electronics,Cameras,46568.0
P02874,Fashion,Men's Clothing,7156.0
P02875,Books,Non-Fiction,1816.0
P02876,Fashion,Women's Clothing,1362.0
P02877,Grocery,Staples,1160.0
P02878,Books,Children's,115.0
P02879,Fashion,Men's Clothing,7845.0
P02880,Grocery,Personal Care,109.0
P02881,Home & Kitchen,Decor,11846.0
P02882,Grocery,Beverages,1544.0
P02883,Fashion,Footwear,462.0
P02884,Home & Kitchen,Cookware,13348.0
P02885,Grocery,Personal Care,974.0
P02886,Electronics,Smartphones,63942.0
P02887,Home & Kitchen,Decor,20559.0
P02888,Fashion,Women's Clothing,3729.0
P02889,Fashion,Footwear,2076.0
P02890,Electronics,Cameras,44900.0
P02891,Fashion,Footwear,297.0
P02892,Electronics,Cameras,58677.0
P02893,Grocery,Snacks,1901.0
P02894,Fashion,Watches,1235.0
P02895,Home & Kitchen,Decor,7500.0
P02896,Grocery,Personal Care,1306.0
P02897,Fashion,Women's Clothing,908.0
P02898,Fashion,Women's Clothing,3942.0
P02899,Grocery,Snacks,631.0
P02900,Home & Kitchen,Cookware,17627.0
P02901,Electronics,Audio,68705.0
P02902,Books,Fiction,2267.0
P02903,Electronics,Laptops,2441.0
P02904,Fashion,Footwear,3748.0
P02905,Fashion,Men's Clothing,6220.0
P02906,Grocery,Beverages,1752.0
P02907,Fashion,Men's Clothing,3362.0
P02908,Electronics,Audio,63294.0
P02909,Electronics,Accessories,29948.0
P02910,Books,Fiction,1446.0
P02911,Home & Kitchen,Furniture,15890.0
P02912,Home & Kitchen,Furniture,21531.0
P02913,Fashion,Watches,751.0
P02914,Books,Children's,2691.0
P02915,Electronics,Smartphones,26966.0
P02916,Electronics,Laptops,3101.0
P02917,Electronics,Accessories,34359.0
P02918,Grocery,Staples,561.0
P02919,Electronics,Smartphones,75715.0
P02920,Fashion,Women's Clothing,4431.0
P02921,Electronics,Cameras,63661.0
P02922,Home & Kitchen,Appliances,19724.0
P02923,Books,Academic,335.0
P02924,Home & Kitchen,Appliances,22039.0
P02925,Electronics,Smartphones,58993.0
P02926,Fashion,Men's Clothing,628.0
P02927,Grocery,Snacks,1892.0
P02928,Electronics,Audio,54135.0
P02929,Home & Kitchen,Cookware,22216.0
P02930,Home & Kitchen,Cookware,2908.0
P02931,Electronics,Audio,29564.0
P02932,Fashion,Women's Clothing,5029.0
P02933,Fashion,Women's Clothing,3051.0
P02934,Books,Academic,608.0
P02935,Fashion,Footwear,4559.0
P02936,Grocery,Beverages,162.0
P02937,Electronics,Audio,56892.0
P02938,Home & Kitchen,Decor,5237.0
P02939,Electronics,Accessories,78510.0
P02940,Grocery,Personal Care,500.0
P02941,Home & Kitchen,Decor,2972.0
P02942,Fashion,Women's Clothing,3932.0
P02943,Electronics,Smartphones,75162.0
P02944,Books,Non-Fiction,1782.0
P02945,Fashion,Women's Clothing,7681.0
P02946,Fashion,Men's Clothing,1836.0
P02947,Home & Kitchen,Furniture,18664.0
P02948,Grocery,Staples,474.0
P02949,Fashion,Women's Clothing,2951.0
P02950,Grocery,Personal Care,557.0
P02951,Electronics,Audio,54578.0
P02952,Fashion,Footwear,2362.0
P02953,Fashion,Watches,694.0
P02954,Home & Kitchen,Cookware,8729.0
P02955,Home & Kitchen,Decor,12233.0
P02956,Home & Kitchen,Furniture,13238.0
P02957,Home & Kitchen,Appliances,3199.0
P02958,Books,Academic,2158.0
P02959,Grocery,Personal Care,1366.0
P02960,Grocery,Beverages,1080.0
P02961,Electronics,Smartphones,23735.0
P02962,Fashion,Men's Clothing,5043.0
P02963,Fashion,Women's Clothing,6439.0
P02964,Home & Kitchen,Decor,23642.0
P02965,Electronics,Cameras,64799.0
P02966,Home & Kitchen,Cookware,23531.0
P02967,Electronics,Laptops,5717.0
P02968,Fashion,Footwear,7157.0
P02969,Books,Non-Fiction,1428.0
P02970,Fashion,Men's Clothing,825.0
P02971,Grocery,Snacks,1799.0
P02972,Fashion,Footwear,2449.0
P02973,Fashion,Watches,7662.0
P02974,Home & Kitchen,Cookware,2868.0
P02975,Home & Kitchen,Decor,7007.0
P02976,Home & Kitchen,Decor,17472.0
P02977,Electronics,Laptops,39958.0
P02978,Home & Kitchen,Cookware,21894.0
P02979,Electronics,Audio,41895.0
P02980,Electronics,Audio,50368.0
P02981,Books,Non-Fiction,950.0
P02982,Electronics,Smartphones,77581.0
P02983,Electronics,Audio,43544.0
P02984,Fashion,Men's Clothing,1230.0
P02985,Home & Kitchen,Furniture,8766.0
P02986,Fashion,Men's Clothing,3662.0
P02987,Home & Kitchen,Cookware,16170.0
P02988,Electronics,Smartphones,23676.0
P02989,Grocery,Snacks,154.0
P02990,Books,Non-Fiction,2628.0
P02991,Electronics,Laptops,18970.0
P02992,Books,Children's,2848.0
P02993,Electronics,Accessories,51751.0
P02994,Grocery,Staples,841.0
P02995,Electronics,Cameras,27752.0
P02996,Grocery,Beverages,1303.0
P02997,Grocery,Staples,673.0
P02998,Home & Kitchen,Cookware,14895.0
P02999,Fashion,Men's Clothing,5636.0
P03000,Books,Non-Fiction,2542.0
